selected_timetable_id,stage_d_input_id,scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,public_route_count,public_route_ids_json,selected_phase_vector_json,robust_min_transfer_quality,robust_unweighted_mean_transfer_quality,exact_daily_bus_km,explicit_public_trip_count,exact_fleet_recovery5,exact_fleet_recovery10,exact_fleet_recovery15,s8_target_selection_semantics,phase_selection_rule,exact_timetable_constructed
D3RT1_73dda0dfea044b2b,D4I2_d381e0b0855bcc34,P2_161519b86641f9e6,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_8347bda76b5adcccd4bf"",""R2_3ae7838dd055ab389a1c""]","[35,5]",0.256948891724,0.342792175491,243.613552068,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_73edec128662d751,D4I2_cb8477328285c078,P2_5d17f8b044ba61bf,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_b2032eeb31cba06561f0"",""R2_2276139f60033c9532e7""]","[37,7]",0.093032304805,0.408284386330,341.813726448,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_73eef7e5caa068d2,D4I2_6f74004990b95151,P2_ab03185e748e7f60,interlined_figure8,30,CORE_0600_2200,360,1320,2,"[""R2_b2032eeb31cba06561f0"",""R2_68df8c2267c561697538""]","[7,10]",0.260735169340,0.650230300123,368.443418048,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_73f0c0cce9ac4013,D4I2_629ce0a8c63dada0,P2_5a81ddaa43f0cbbd,single_compact_loop,30,CORE_0600_2200,360,1320,1,"[""R2_34673e022ea301200913""]",[7],0.344893732664,0.675319187928,247.763316320,32,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74075cf33edfdb80,D4I2_d9a0e1d065fe20b2,P2_6a3de882bd4103be,trunk_plus_branches,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_e3f872dd4e45bef0a329"",""R2_801e881ac82e1f0fd862""]","[6,6]",0.443714097269,0.653356353559,438.482778670,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_7411064590842f98,D4I2_1e0aa7410980aee1,P2_499475f91a1955d4,blank_slate,30,CORE_0600_2200,360,1320,1,"[""R2_b904d3176f38bf2a2f45""]",[13],0.167648189327,0.476933770636,494.510038272,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74242d94fcca4cb7,D4I2_ce571f35dfa3785c,P2_32209b4bbc62cfb6,single_compact_loop,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_837c3ae88923898ea40c""]",[17],0.112196890380,0.364612299220,493.644759102,37,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_742f846cf4d09261,D4I2_89407cde5922e1e0,P2_0e73b07d5a652bd8,bidirectional_loop_pair,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_9765d34882cc4165f829"",""R2_80287b57032479fd9c02""]","[35,35]",0.257277376861,0.470008394293,417.693438230,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74397ff0c54c8796,D4I2_a0dc02c588dc5ff9,P2_c7c190456826fc47,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_29e5dfefe305981db884"",""R2_531bf6cfe8d64161b5a9""]","[5,35]",0.256948891724,0.342792175491,267.448437922,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_743d8ab1ae726628,D4I2_5e62df12ae18ef9b,P2_10864ff60e216b6b,short_turn_overlay,60,CORE_0600_2200,360,1320,2,"[""R2_add7dee8a3d512edfa6f"",""R2_9190e2f07ce38f11924a""]","[35,35]",0.256907831081,0.342991937328,365.014616544,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_744c02bda58edab5,D4I2_2572fb42efe452b8,P2_deb9e75a4b6da32d,scheduled_extensions,15,CORE_0600_2200,360,1320,1,"[""R2_d6c4f07e4182bf0d5719""]",[9],0.293469926649,0.529588780137,164.376567040,64,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_744eecc91a141e6a,D4I2_d8ef810672c83b0a,P2_e41dcca08b5401ae,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,2,"[""R2_fedae7e1b14941808593"",""R2_89faf7404f5ba6502188""]","[10,10]",0.260735169340,0.633038783184,275.041374432,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74524bb22d6a55b9,D4I2_f940150603f5aa93,P2_3c754dbb843b8b28,single_compact_loop,60,CORE_0600_2200,360,1320,1,"[""R2_d84b5cdf08300703f2ba""]",[42],0.107116429024,0.325937404017,291.341551056,16,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_746822ae5684ae8e,D4I2_5480fcc709cd05d3,P2_1bac40cd187aab60,blank_slate,20,CORE_0600_2200,360,1320,1,"[""R2_ab6e4aaa7a344ebdf9e6""]",[10],0.378478083289,0.522547587436,473.988856992,48,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_7478501991357b3d,D4I2_80ac6d3384b40fad,P2_53fd2d4d99e137fc,blank_slate,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_fc3196ae85a4ca6d0ece""]",[7],0.361146871134,0.674496993043,209.423229064,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_7488c1adaf9320ca,D4I2_0e8505334fb83587,P2_42113e2beeab5800,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_36a767ee3b33149a43c5""]",[4],0.299865085117,0.513121838522,159.591761968,74,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74897fd81156e298,D4I2_e370c77915d1ecbe,P2_14416019ab0edaa0,single_compact_loop,20,CORE_0600_2200,360,1320,1,"[""R2_38d12a887b62defc97fd""]",[18],0.365434107285,0.513600968549,305.552688336,48,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_748dbf3500c081ac,D4I2_642e68340286657d,P2_aea4954688501b3e,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_c5047e55806cf91866a9"",""R2_79be5eaf09b6cc81e446""]","[3,11]",0.121398164927,0.373158894212,509.750701722,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74a47503bcd6837d,D4I2_dd9aa3385178ce3f,P2_99c6826e6567a02e,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,2,"[""R2_b57e1f88bab1cb5cba84"",""R2_14b61a2a29e2081585d6""]","[8,10]",0.260735169340,0.650437055521,388.558213664,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74b6f5b511477def,D4I2_589439e339761c4f,P2_24ac4bf268553661,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_c029375f66da781094e2"",""R2_8e670c1177072b395c79""]","[35,5]",0.256948891724,0.342792175491,512.764113444,37,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74b79cdca521203e,D4I2_375d8ef809d31693,P2_57b487581fcd6b3a,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_36a767ee3b33149a43c5""]",[4],0.299865085117,0.513121838522,159.591761968,74,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74b7ca86d8254f08,D4I2_7c3aaef83576b47e,P2_3fc0ee15da11ad3b,hybrid_interlined,30,CORE_0600_2200,360,1320,2,"[""R2_3b073005c8535aa1bf3c"",""R2_d05b6c17763780d8102f""]","[9,12]",0.203061004459,0.597475576722,253.046724992,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74b8d4e7da4b1428,D4I2_7b6eee8e445185e4,P2_661184db360ee92a,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_b2032eeb31cba06561f0"",""R2_15d22f924f45a431bfee""]","[37,33]",0.147952325655,0.465163207756,310.921567584,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74c435c74228dc39,D4I2_2ed9ed00ce13d9f2,P2_a310e2438730641f,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_7899a2bc8d8d126fb0ee"",""R2_2b235559b910ca3d6973""]","[5,35]",0.256948891724,0.342792175491,365.604441162,37,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74c7317228495f0f,D4I2_3fc6320a8f0a0939,P2_186e12d8402de001,blank_slate,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_1f03bf92530fa643ac91""]",[4],0.263067046334,0.550245132498,358.230008440,37,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74d85d496c7103c7,D4I2_12d1bb9ecbdd4eb5,P2_cbe50dce800a5e29,two_radial_out_and_back_feeders,20,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b744893840df43e3ca6f"",""R2_d42b480792f4ea5841ae""]","[9,3]",0.351596875621,0.503679143446,553.598275450,110,2,3,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74dbf1d804c8d7b2,D4I2_5a3df552cff70789,P2_fa6df807392b409e,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_d2354aa9b1a8f2b0389d""]",[19],0.352484396089,0.521124785411,243.919609248,56,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74df55a939f78f2a,D4I2_47dbe4f0f9eb908c,P2_7576cda35a9c3746,trunk_plus_branches,20,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_a5c14258e11b7dd92fd6"",""R2_9298f5ec1a9fbbb48b18""]","[8,8]",0.511690149396,0.575296993094,294.706631010,110,2,2,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_74e61cc722397c70,D4I2_473f7e0529e8443a,P2_d4f7befd76b38eff,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_cd32ae3d4087a00405ba"",""R2_691d5061a0170b543a1b""]","[38,38]",0.176857383618,0.465183099807,200.174626483,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_750766637e637b8f,D4I2_bf1e07192cf65b34,P2_b7b727d82b34d784,scheduled_extensions,15,CORE_0600_2200,360,1320,1,"[""R2_ab5110a74d88f6a5a5dd""]",[4],0.326196194091,0.511224498196,178.507550464,64,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_7513ee1fedb495d2,D4I2_becf1b7cb88c3ce7,P2_f76cacaa29011fcd,single_compact_loop,60,CORE_0600_2200,360,1320,1,"[""R2_87c4fdc5742f05fea5cb""]",[7],0.180153009147,0.425758904136,351.055380304,16,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_751b606dc0c3e1b0,D4I2_9234b9433616b901,P2_ace40f9caaef5e00,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b63e205dc567340f90fc"",""R2_6ddbc714ebc07ffb3f96""]","[5,35]",0.256948891724,0.342792175491,304.711499916,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_75299a7c7854eea4,D4I2_f57a72e68f622017,P2_7f26258bf6987fcd,single_compact_loop,20,CORE_0600_2200,360,1320,1,"[""R2_b11abbef6086e5279f0b""]",[14],0.362884528578,0.483406528970,320.911922304,48,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_753865b7356ed8a3,D4I2_537a7a30256312b2,P2_5a4bf5d1f3899b9e,interlined_figure8,60,CORE_0600_2200,360,1320,2,"[""R2_b2032eeb31cba06561f0"",""R2_37184cce678ad6216299""]","[37,38]",0.095431308112,0.409213200578,308.146514192,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_754816e0e09213c3,D4I2_bf8dc1e50b2229ec,P2_fe96dca94bb8b0e6,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_339e1584efc034685d31"",""R2_00fe74872b24e5d63b2a""]","[35,35]",0.257277376861,0.343976709204,347.873879507,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_75510290ee043ece,D4I2_401e36e4ef969888,P2_892124d82f114e95,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_95d9b7a74c0de96c533a""]",[38],0.101991846356,0.287053967443,281.259121540,19,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_756a51a9be27c721,D4I2_4bc89f055b7c10ad,P2_ea36aabdea3698f9,hybrid_interlined,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_dbc7ef02fd6d81ac70ef"",""R2_bbe244e06be44e41e064""]","[12,8]",0.206423794930,0.602422700974,364.833171667,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_7573402e3182e555,D4I2_57b9401d78c63293,P2_3af4225ca5f1a2af,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_d34bc59b438762353bed"",""R2_260fdd916ad44ff6c3dd""]","[3,3]",0.146940520173,0.427073067002,358.531710084,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_757e94a684148047,D4I2_fba4455390af4560,P2_b86de7e39a412fe6,two_radial_out_and_back_feeders,20,CORE_0600_2200,360,1320,2,"[""R2_40023c3a09f861e4df2b"",""R2_14b61a2a29e2081585d6""]","[6,11]",0.328869714399,0.498423041160,352.394338176,96,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_758d4b56e7b7dc59,D4I2_cf3a19aa5957913f,P2_704e2b317d9b3a71,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_c5047e55806cf91866a9"",""R2_998aaebcfab8377a1aef""]","[33,38]",0.147952325655,0.462256794840,286.666886224,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_7593394d5560eafb,D4I2_7b1172378e723ca6,P2_425418a5d5f27a4d,trunk_plus_branches,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_45f21f059efc600605ed"",""R2_bc0182046797de7fcf6e""]","[6,6]",0.443714097269,0.653356353559,395.791292113,74,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_75a4f5f913d4beaf,D4I2_6cd4707b725cafa3,P2_49c9e69b4240f26a,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b2032eeb31cba06561f0"",""R2_6c9a51533e848de378cd""]","[6,4]",0.204185090109,0.467999267863,345.201825906,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_75bbc749850c1f36,D4I2_5aa56e317279a75b,P2_128db84ff1cf37ac,single_compact_loop,30,CORE_0600_2200,360,1320,1,"[""R2_b9926089d82ea78a3240""]",[15],0.139561886035,0.414233898715,468.024768480,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_75c0843a5f645981,D4I2_b84d0c1c575e1b9b,P2_cdc7835fa3668d40,trunk_plus_branches,30,CORE_0600_2200,360,1320,2,"[""R2_639417c6f185e310507e"",""R2_7578226f02acbe811000""]","[6,6]",0.429848031756,0.643432827518,354.326484992,64,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_75c2d0877aec139e,D4I2_c142cea6546e288c,P2_e1e9a424a4aa9e39,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_2b8d6084db8fa5f4b885""]",[38],0.099105117637,0.288369590914,223.887271704,19,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
