plan_id,scenario_id,topology_family,frontier_basis,uniform_headway_min,span_id,span_start_min,span_end_min,span_minutes,calendar_id,annual_service_days,extension_share,public_population_covered_10min,public_population_coverage_share_10min,public_worst_municipality_10min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_od_relation_count,public_structurally_addressable_worker_od_mass_upper_bound,public_plus_extensions_population_covered_10min,public_plus_extensions_population_coverage_share_10min,public_plus_extensions_worst_municipality_10min,public_plus_extensions_worst_municipality_coverage_share_10min,public_plus_extensions_structurally_addressable_od_relation_count,public_plus_extensions_structurally_addressable_worker_od_mass_upper_bound,expected_pattern_set_cycle_distance_km,expected_pattern_set_cycle_runtime_min,annual_bus_km,fleet_lower_bound_recovery5,fleet_lower_bound_recovery10,fleet_lower_bound_recovery15,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_explicit_field_check_pending_count,s8_public_route_count,s8_public_complete_match_route_count,s8_public_complete_match_route_share,s8_public_all_routes_have_some_complete_match_phase,s8_public_any_route_has_some_complete_match_phase,s8_public_roundtrip_route_count,s8_public_roundtrip_complete_match_route_share,s8_public_roundtrip_best_complete_gap_min_min,s8_public_roundtrip_best_complete_gap_min_max,s8_public_roundtrip_worst_complete_gap_min_min,s8_public_roundtrip_worst_complete_gap_min_max,s8_public_rail_to_bus_only_route_count,s8_public_rail_to_bus_only_complete_match_route_share,s8_extension_route_count,s8_extension_complete_match_route_share,s8_extension_all_routes_have_some_complete_match_phase,s8_extension_any_route_has_some_complete_match_phase,reference_budget_robust_all_recoveries,structural_shortlist,frequent_service_30min_or_better,extension_access_realised,weighted_composite_score_used,worker_reference_assigned_to_routes,s8_phase_selected,joint_vehicle_block_timetable_feasibility_evaluated,exact_timetable_constructed,topology_ranked,service_policy_selected,primary_selected,runner_up_selected,plan_level_frontier_classes,base_access_realised,extension_upper_bound_only,plan_level_ranked,exact_timetable_required_next,candidate_route_phases_json,phase_vector_count_evaluated,exact_budget_feasible_phase_vector_count,exact_daily_bus_km,exact_annual_bus_km,continuous_model_annual_bus_km,exact_minus_continuous_annual_bus_km,exact_vehicle_cycle_hours_per_service_day,exact_fleet_recovery5,exact_fleet_recovery10,exact_fleet_recovery15,exact_fleet_minus_lower_bound_recovery15,explicit_trip_count_per_service_day,connection_margin_sensitivity_min_json,candidate_timetable_phase_selection_rule,candidate_s8_phases_materialised,final_service_policy_selected,final_topology_selected,margin0_complete_route_count,margin0_incomplete_route_count,margin0_unmatched_event_count,margin0_route_unweighted_mean_gap_min,margin0_worst_route_weighted_mean_gap_min,margin2_complete_route_count,margin2_incomplete_route_count,margin2_unmatched_event_count,margin2_route_unweighted_mean_gap_min,margin2_worst_route_weighted_mean_gap_min,margin5_complete_route_count,margin5_incomplete_route_count,margin5_unmatched_event_count,margin5_route_unweighted_mean_gap_min,margin5_worst_route_weighted_mean_gap_min
P2PLAN_4a3de8aecdb653f0,P2_630176384d80fc43,blank_slate,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,8527.965081130689,0.373691989625,Santa Maria Hoè,0.000000000000,12,753.000000000,8527.965081130689,0.373691989625,Santa Maria Hoè,0.000000000000,12,753.000000000,18.917785893,34.560905428,110479.869615,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,23.701481399,23.701481399,29.256741760,29.256741760,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_7cc74030c04e0d37f453"":37}",60,60,302.684574288,110479.869615,110479.869615,0.000000,9.216241447,1,1,1,0,16,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,19.722401148,19.722401148,0,1,1,19.722401148,19.722401148,0,1,1,19.722401148,19.722401148
P2PLAN_4ab5f0a550e68e97,P2_edf8841736cce165,blank_slate,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,15.710807811,31.306760484,91751.117616,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,25.328553871,25.328553871,25.328553871,25.328553871,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_9f54d35950504cf94579"":37}",60,60,251.372924976,91751.117616,91751.117616,0.000000,8.348469462,1,1,1,0,16,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,21.349473620,21.349473620,0,1,1,21.349473620,21.349473620,0,1,1,21.349473620,21.349473620
P2PLAN_4b8ce8c9cb3f6455,P2_0886d98058836122,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,6326.407867808635,0.277220640658,Santa Maria Hoè,0.000000000000,12,753.000000000,6326.407867808635,0.277220640658,Santa Maria Hoè,0.000000000000,12,753.000000000,11.858439193,20.579783049,98662.214086,1,2,2,2,2,2,1,1,1.000000000,true,true,1,1.000000000,13.747302949,13.747302949,13.747302949,13.747302949,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_66178834b287021b850c"":7}",30,30,379.470054176,98662.214086,98662.214086,-0.000000,10.975884293,1,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.747302949,13.747302949,0,1,1,13.747302949,13.747302949,0,1,1,13.747302949,13.747302949
P2PLAN_4caf4d10e73d7908,P2_6560a07ee7940940,single_compact_loop,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,5875.136747910650,0.257446122229,Santa Maria Hoè,0.063137253657,16,1234.000000000,5875.136747910650,0.257446122229,Santa Maria Hoè,0.063137253657,16,1234.000000000,15.030292923,24.080896213,101492.052963,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,19.496746367,19.496746367,25.052006729,25.052006729,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_5464385760a996896b1f"":56}",60,60,285.575565537,104235.081421,101492.052963,2743.028458,7.625617134,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,19.496746367,19.496746367,1,0,0,25.052006729,25.052006729,1,0,0,25.052006729,25.052006729
P2PLAN_4ce3ca63a06bf00b,P2_e9c8db434d1985dc,single_compact_loop,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,15.710807811,31.306760484,78428.352593,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,25.328553871,25.328553871,25.328553871,25.328553871,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_9f54d35950504cf94579"":37}",60,60,251.372924976,78428.352593,78428.352593,-0.000000,8.348469462,1,1,1,0,16,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,21.349473620,21.349473620,0,1,1,21.349473620,21.349473620,0,1,1,21.349473620,21.349473620
P2PLAN_4f72d5ccc4efc40b,P2_7e52b43e37276f9f,blank_slate,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,5913.681887785996,0.259135154709,Brivio,0.115619645938,2,134.000000000,5913.681887785996,0.259135154709,Brivio,0.115619645938,2,134.000000000,11.148038460,18.052178151,111302.015985,1,1,2,0,2,0,1,1,1.000000000,true,true,1,1.000000000,15.011105398,15.011105398,15.011105398,15.011105398,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_5cc011a332ba476fd06f"":7}",30,30,356.737230720,111302.015985,111302.015985,-0.000000,9.627828347,1,1,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,5.566365760,5.566365760,0,1,1,15.011105398,15.011105398,0,1,1,15.011105398,15.011105398
P2PLAN_501aa34894eee2f1,P2_bfbb9d6c4188ab18,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,6397.926106363451,0.280354541021,Santa Maria Hoè,0.093473095134,16,1367.000000000,6397.926106363451,0.280354541021,Santa Maria Hoè,0.093473095134,16,1367.000000000,21.614706925,41.714131016,103966.740309,1,1,1,3,1,3,1,1,1.000000000,true,true,1,1.000000000,16.235389327,16.235389327,16.235389327,16.235389327,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_0dfbad056e54a0bf0740"":37}",60,60,410.679431575,106776.652210,103966.740309,2809.911900,13.209474822,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,16.235389327,16.235389327,1,0,0,16.235389327,16.235389327,1,0,0,16.235389327,16.235389327
P2PLAN_5142ea9b2c55d8c0,P2_a400aa6f478c2783,blank_slate,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,6164.154851031466,0.270110778917,Brivio,0.000000000000,12,733.000000000,6164.154851031466,0.270110778917,Brivio,0.000000000000,12,733.000000000,10.792937690,19.590822342,107756.689897,1,1,2,1,2,1,1,1,1.000000000,true,true,1,1.000000000,14.241783303,14.241783303,14.241783303,14.241783303,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_c5dce46458cb3b702f8a"":7}",30,30,345.374006080,107756.689897,107756.689897,-0.000000,10.448438582,1,1,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,14.241783303,14.241783303,0,1,1,14.241783303,14.241783303,0,1,1,14.241783303,14.241783303
P2PLAN_53c0e43f67ca2f3b,P2_56801c69e0786613,single_compact_loop,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,5316.193758482211,0.232953465913,Brivio,0.000000000000,4,643.000000000,5316.193758482211,0.232953465913,Brivio,0.000000000000,4,643.000000000,8.230676366,17.784780959,111155.284323,1,1,2,3,1,3,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_a6dcf730feb71833c37c"":13}",30,30,304.535025542,111155.284323,111155.284323,-0.000000,10.967281591,1,1,2,0,37,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,15.144803994,15.144803994,0,1,1,15.144803994,15.144803994,0,1,1,20.700064356,20.700064356
P2PLAN_541baffd7f76dd02,P2_6b09ae16da7337f6,single_compact_loop,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,7042.632878492971,0.308605331697,Calco,0.221840505440,12,567.000000000,7042.632878492971,0.308605331697,Calco,0.221840505440,12,567.000000000,13.588962734,24.735988560,91759.470861,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,19.169200194,19.169200194,24.724460555,24.724460555,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_cf2ca93e0a3960be59ca"":37}",60,60,258.190291946,94239.456560,91759.470861,2479.985699,7.833063044,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,19.169200194,19.169200194,1,0,0,24.724460555,24.724460555,1,0,0,24.724460555,24.724460555
P2PLAN_54789cebec451191,P2_10e15fcbe232b848,hybrid_interlined,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,6003.375636003387,0.263065498573,Brivio,0.000465712767,2,134.000000000,6003.375636003387,0.263065498573,Brivio,0.000465712767,2,134.000000000,8.595042951,17.316067100,107266.136028,2,2,3,1,1,1,2,2,1.000000000,true,true,2,1.000000000,10.649737947,11.173631266,13.797984493,14.321877812,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_89faf7404f5ba6502188"":12,""R2_fedae7e1b14941808593"":11}",400,400,412.562061648,107266.136028,107266.136028,0.000000,13.852853680,2,2,4,1,96,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,2,12.428355929,13.740532543,0,2,2,14.002479202,14.264425862,0,2,2,15.775434637,16.037381296
P2PLAN_54dd487389755c28,P2_db3234f0699115a2,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,6031.026066968469,0.264277129304,Brivio,0.000000000000,9,956.000000000,6031.026066968469,0.264277129304,Brivio,0.000000000000,9,956.000000000,18.812433632,37.576627354,108585.366924,1,1,1,3,1,3,1,1,1.000000000,true,true,1,1.000000000,18.304141158,18.304141158,18.304141158,18.304141158,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_e084e317c96ecdb31020"":27}",60,30,338.623805376,105650.627277,108585.366924,-2934.739647,11.272988206,1,1,1,0,18,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,27.613955945,27.613955945,0,1,1,27.613955945,27.613955945,0,1,2,33.089855444,33.089855444
P2PLAN_55c2a93c39403055,P2_efb7898b0d4b89dc,blank_slate,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,4256.982928783476,0.186539274648,La Valletta Brianza,0.000000000000,4,643.000000000,4256.982928783476,0.186539274648,La Valletta Brianza,0.000000000000,4,643.000000000,6.214775930,10.629073297,107615.060004,1,2,2,2,0,2,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_ee975e5012ad1533d159"":10}",20,20,348.027452080,108584.565049,107615.060004,969.505045,9.920468411,1,2,2,0,56,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.108079524,13.108079524,0,1,1,13.108079524,13.108079524,0,1,1,14.926164733,14.926164733
P2PLAN_56111dfce332aa17,P2_0ce6c0bee21b6682,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,6862.934486120582,0.300731020634,Brivio,0.000465712767,6,375.000000000,6862.934486120582,0.300731020634,Brivio,0.000465712767,6,375.000000000,9.418848321,19.611421438,110012.148389,1,1,2,1,2,1,1,1,1.000000000,true,true,1,1.000000000,14.231483755,14.231483755,14.231483755,14.231483755,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_700cd5fc23e4fb3cdeab"":7}",30,30,301.403146272,110012.148389,110012.148389,0.000000,10.459424767,1,1,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,14.231483755,14.231483755,0,1,1,14.231483755,14.231483755,0,1,1,14.231483755,14.231483755
P2PLAN_57c55c2ee8e62768,P2_faa72fd539dead97,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,4003.593381650558,0.175435846911,Brivio,0.000000000000,9,956.000000000,4003.593381650558,0.175435846911,Brivio,0.000000000000,9,956.000000000,11.096084409,25.010318234,110783.306739,2,2,2,3,0,3,1,1,1.000000000,true,true,1,1.000000000,11.532035357,11.532035357,11.532035357,11.532035357,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_f696dbc94741ef156326"":25}",30,30,355.074701088,110783.306739,110783.306739,0.000000,13.338836391,2,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,11.532035357,11.532035357,0,1,1,17.087295718,17.087295718,0,1,1,17.087295718,17.087295718
P2PLAN_589f0c1392b855f2,P2_ba0ab300ff403ecc,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,7810.057455802691,0.342233567091,Brivio,0.000000000000,6,375.000000000,7810.057455802691,0.342233567091,Brivio,0.000000000000,6,375.000000000,12.849661520,23.746748490,106909.183846,1,2,2,2,2,2,1,1,1.000000000,true,true,1,1.000000000,12.163820229,12.163820229,12.163820229,12.163820229,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_6664a560483e79a6376a"":27}",30,30,411.189168640,106909.183846,106909.183846,0.000000,12.664932528,1,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,12.163820229,12.163820229,1,0,0,12.163820229,12.163820229,0,1,1,17.719080590,17.719080590
P2PLAN_591803c3e6239e41,P2_f6e18c4dbeab2fa4,blank_slate,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,6222.494896027242,0.272667216154,Brivio,0.000000000000,2,221.000000000,6222.494896027242,0.272667216154,Brivio,0.000000000000,2,221.000000000,6.685665048,15.995613521,111249.466399,2,2,3,2,1,2,1,1,1.000000000,true,true,1,1.000000000,7.567017894,7.567017894,12.289387713,12.289387713,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_b11abbef6086e5279f0b"":1}",15,15,427.882563072,111249.466399,111249.466399,-0.000000,17.061987756,2,2,3,0,64,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,12.273953272,12.273953272,0,1,1,15.007494085,15.007494085,0,1,1,15.007494085,15.007494085
P2PLAN_598b9f8331405b3d,P2_25a64830e5a70b2d,two_radial_out_and_back_feeders,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,4660.182595172781,0.204207321376,Brivio,0.013951238382,2,90.000000000,4660.182595172781,0.204207321376,Brivio,0.013951238382,2,90.000000000,7.667593481,16.224300767,110643.373931,2,2,3,1,1,1,2,0,0.000000000,false,false,2,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_691d5061a0170b543a1b"":0,""R2_b622c0c9482a8b5ac700"":12}",400,300,425.062169050,110516.163953,110643.373931,-127.209978,15.021910944,2,2,3,0,111,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,3,12.745883146,14.706453888,0,2,3,14.320006419,14.706453888,0,2,3,15.229049024,15.751644160
P2PLAN_5acbb2a3cc4a171f,P2_e44431d84b3c6317,blank_slate,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,7274.419734999882,0.318762138245,Brivio,0.000000000000,6,375.000000000,7274.419734999882,0.318762138245,Brivio,0.000000000000,6,375.000000000,9.625141772,18.425366717,111112.636616,1,1,2,1,2,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_527288526c67dea072ec"":12}",30,30,356.130245564,111112.636616,111112.636616,-0.000000,11.362309475,1,1,2,0,37,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,14.824511115,14.824511115,0,1,1,14.824511115,14.824511115,0,1,1,20.379771477,20.379771477
P2PLAN_5b0f2f8e04126ba2,P2_809c8de22802b017,single_compact_loop,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,7412.328417921913,0.324805241097,Calco,0.221840505440,12,567.000000000,7412.328417921913,0.324805241097,Calco,0.221840505440,12,567.000000000,18.024531308,32.269402439,89978.460290,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,24.847232893,24.847232893,24.847232893,24.847232893,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_1701c710edcd53eee167"":37}",60,60,288.392500928,89978.460290,89978.460290,-0.000000,8.605173984,1,1,1,0,16,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,20.868152642,20.868152642,0,1,1,20.868152642,20.868152642,0,1,1,20.868152642,20.868152642
P2PLAN_5beac0d5af2a56cd,P2_409affbfe1de6e1b,single_compact_loop,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,5662.421568047417,0.248125028858,La Valletta Brianza,0.009189912991,6,490.000000000,5662.421568047417,0.248125028858,La Valletta Brianza,0.009189912991,6,490.000000000,11.227249945,20.087494841,108006.144471,1,2,2,0,3,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_94ab087b34b6933ffe06"":10}",30,30,415.408247965,108006.144471,108006.144471,-0.000000,12.387288485,1,2,2,0,37,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.993447053,13.993447053,0,1,1,13.993447053,13.993447053,0,1,1,19.548707415,19.548707415
P2PLAN_5e40b78d68a95118,P2_0ce6c0bee21b6682,single_compact_loop,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,6862.934486120582,0.300731020634,Brivio,0.000465712767,6,375.000000000,6862.934486120582,0.300731020634,Brivio,0.000465712767,6,375.000000000,9.418848321,19.611421438,108731.185018,1,1,2,1,2,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_700cd5fc23e4fb3cdeab"":21}",30,30,348.497387877,108731.185018,108731.185018,-0.000000,12.093709887,1,1,2,0,37,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,19.786744116,19.786744116,0,1,1,19.786744116,19.786744116,0,1,1,19.786744116,19.786744116
P2PLAN_5e9e1a3c2dbd3141,P2_d3a8f22f24eccaaa,single_compact_loop,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,4075.271893380709,0.178576770380,Brivio,0.000000000000,4,643.000000000,4075.271893380709,0.178576770380,Brivio,0.000000000000,4,643.000000000,4.515070185,7.726686335,91464.034273,1,1,2,1,1,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_ce283b4cd4b20a5821a0"":13}",20,20,252.843930360,92288.034581,91464.034273,824.000308,7.211573913,1,1,2,0,56,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,11.411026459,11.411026459,0,1,1,14.559273005,14.559273005,0,1,1,16.377358214,16.377358214
