budget_suffix,budget_change_fraction,budget_cap_annual_bus_km,policy_id,uniform_headway_min,span_id,calendar_id,annual_service_days,recovery_min,extension_share,service_ready_candidate_count,budget_feasible_candidate_count,frontier_scenario_count,frontier_family_counts_json
p30pct,0.3,144844.7,SP2_6ee8fc9e640e52,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,592,592,"{""blank_slate"": 17, ""hybrid_interlined"": 10, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 2, ""single_compact_loop"": 17, ""trunk_plus_branches"": 2, ""two_radial_out_and_back_feeders"": 10}"
p30pct,0.3,144844.7,SP2_16f0f92bf30ac2,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,1216,1216,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 145, ""hybrid_interlined"": 123, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 44, ""single_compact_loop"": 145, ""trunk_plus_branches"": 44, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 123}"
p30pct,0.3,144844.7,SP2_7bf6606bb44dcd,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,1216,1216,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 145, ""hybrid_interlined"": 123, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 44, ""single_compact_loop"": 145, ""trunk_plus_branches"": 44, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 123}"
p30pct,0.3,144844.7,SP2_4cfb3c03eeff7e,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,1216,1216,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 145, ""hybrid_interlined"": 123, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 44, ""single_compact_loop"": 145, ""trunk_plus_branches"": 44, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 123}"
p30pct,0.3,144844.7,SP2_5c50c266aead4a,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,1000,1000,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 91, ""hybrid_interlined"": 93, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 22, ""single_compact_loop"": 91, ""trunk_plus_branches"": 22, ""two_radial_out_and_back_feeders"": 93}"
p30pct,0.3,144844.7,SP2_5c7f683fdf665b,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,1000,1000,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 91, ""hybrid_interlined"": 93, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 22, ""single_compact_loop"": 91, ""trunk_plus_branches"": 22, ""two_radial_out_and_back_feeders"": 93}"
p30pct,0.3,144844.7,SP2_d024288d129528,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,1000,1000,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 91, ""hybrid_interlined"": 93, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 22, ""single_compact_loop"": 91, ""trunk_plus_branches"": 22, ""two_radial_out_and_back_feeders"": 93}"
p30pct,0.3,144844.7,SP2_1aa0643ddb804d,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,870,870,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 60, ""hybrid_interlined"": 70, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 60, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 70}"
p30pct,0.3,144844.7,SP2_f9c8d96b886b02,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,870,870,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 60, ""hybrid_interlined"": 70, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 60, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 70}"
p30pct,0.3,144844.7,SP2_fc3e8ad5ce5010,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,870,870,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 60, ""hybrid_interlined"": 70, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 60, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 70}"
p30pct,0.3,144844.7,SP2_ed284d3ae62182,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,921,921,"{""blank_slate"": 98, ""hybrid_interlined"": 38, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 31, ""single_compact_loop"": 98, ""trunk_plus_branches"": 31, ""two_radial_out_and_back_feeders"": 38}"
p30pct,0.3,144844.7,SP2_562f0169321e96,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,921,921,"{""blank_slate"": 98, ""hybrid_interlined"": 38, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 31, ""single_compact_loop"": 98, ""trunk_plus_branches"": 31, ""two_radial_out_and_back_feeders"": 38}"
p30pct,0.3,144844.7,SP2_381f98569e899d,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,921,921,"{""blank_slate"": 98, ""hybrid_interlined"": 38, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 31, ""single_compact_loop"": 98, ""trunk_plus_branches"": 31, ""two_radial_out_and_back_feeders"": 38}"
p30pct,0.3,144844.7,SP2_06f858804dad36,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,795,795,"{""blank_slate"": 65, ""hybrid_interlined"": 25, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 65, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 25}"
p30pct,0.3,144844.7,SP2_9bd748bc1d53a0,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,795,795,"{""blank_slate"": 65, ""hybrid_interlined"": 25, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 65, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 25}"
p30pct,0.3,144844.7,SP2_519fd6a17cccb1,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,795,795,"{""blank_slate"": 65, ""hybrid_interlined"": 25, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 65, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 25}"
p30pct,0.3,144844.7,SP2_3d0adac8c1af25,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,743,743,"{""blank_slate"": 49, ""hybrid_interlined"": 19, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 49, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 19}"
p30pct,0.3,144844.7,SP2_786a404e4fa220,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,743,743,"{""blank_slate"": 49, ""hybrid_interlined"": 19, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 49, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 19}"
p30pct,0.3,144844.7,SP2_e7a2a9d563d46d,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,743,743,"{""blank_slate"": 49, ""hybrid_interlined"": 19, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 49, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 19}"
p30pct,0.3,144844.7,SP2_25cfd74810e0f3,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,1687,1687,"{""bidirectional_loop_pair"": 6, ""blank_slate"": 251, ""hybrid_interlined"": 155, ""interlined_figure8"": 20, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 121, ""single_compact_loop"": 251, ""trunk_plus_branches"": 121, ""two_independent_loops"": 20, ""two_radial_out_and_back_feeders"": 155}"
p30pct,0.3,144844.7,SP2_e60951658fd9ac,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,1687,1687,"{""bidirectional_loop_pair"": 6, ""blank_slate"": 251, ""hybrid_interlined"": 155, ""interlined_figure8"": 20, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 121, ""single_compact_loop"": 251, ""trunk_plus_branches"": 121, ""two_independent_loops"": 20, ""two_radial_out_and_back_feeders"": 155}"
p30pct,0.3,144844.7,SP2_ce3db65632559b,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,1687,1687,"{""bidirectional_loop_pair"": 6, ""blank_slate"": 251, ""hybrid_interlined"": 155, ""interlined_figure8"": 20, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 121, ""single_compact_loop"": 251, ""trunk_plus_branches"": 121, ""two_independent_loops"": 20, ""two_radial_out_and_back_feeders"": 155}"
p30pct,0.3,144844.7,SP2_752e65589c4339,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,1476,1476,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 202, ""hybrid_interlined"": 152, ""interlined_figure8"": 4, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 85, ""single_compact_loop"": 202, ""trunk_plus_branches"": 85, ""two_independent_loops"": 4, ""two_radial_out_and_back_feeders"": 152}"
p30pct,0.3,144844.7,SP2_e258de57586cc9,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,1476,1476,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 202, ""hybrid_interlined"": 152, ""interlined_figure8"": 4, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 85, ""single_compact_loop"": 202, ""trunk_plus_branches"": 85, ""two_independent_loops"": 4, ""two_radial_out_and_back_feeders"": 152}"
p30pct,0.3,144844.7,SP2_1d20c78a3b439f,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,1476,1476,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 202, ""hybrid_interlined"": 152, ""interlined_figure8"": 4, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 85, ""single_compact_loop"": 202, ""trunk_plus_branches"": 85, ""two_independent_loops"": 4, ""two_radial_out_and_back_feeders"": 152}"
p30pct,0.3,144844.7,SP2_d1991768b13319,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,1298,1298,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 165, ""hybrid_interlined"": 135, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 53, ""single_compact_loop"": 165, ""trunk_plus_branches"": 53, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 135}"
p30pct,0.3,144844.7,SP2_dd53e8d01afe83,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,1298,1298,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 165, ""hybrid_interlined"": 135, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 53, ""single_compact_loop"": 165, ""trunk_plus_branches"": 53, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 135}"
p30pct,0.3,144844.7,SP2_92a2a6c07d08ae,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,1298,1298,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 165, ""hybrid_interlined"": 135, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 53, ""single_compact_loop"": 165, ""trunk_plus_branches"": 53, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 135}"
p30pct,0.3,144844.7,SP2_1d3fb14c8469f3,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,1373,1373,"{""blank_slate"": 220, ""hybrid_interlined"": 56, ""interlined_figure8"": 3, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 114, ""single_compact_loop"": 220, ""trunk_plus_branches"": 114, ""two_independent_loops"": 3, ""two_radial_out_and_back_feeders"": 56}"
p30pct,0.3,144844.7,SP2_6339bb251142f3,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,1373,1373,"{""blank_slate"": 220, ""hybrid_interlined"": 56, ""interlined_figure8"": 3, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 114, ""single_compact_loop"": 220, ""trunk_plus_branches"": 114, ""two_independent_loops"": 3, ""two_radial_out_and_back_feeders"": 56}"
p30pct,0.3,144844.7,SP2_aa08c3b0cdc0bc,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,1373,1373,"{""blank_slate"": 220, ""hybrid_interlined"": 56, ""interlined_figure8"": 3, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 114, ""single_compact_loop"": 220, ""trunk_plus_branches"": 114, ""two_independent_loops"": 3, ""two_radial_out_and_back_feeders"": 56}"
p30pct,0.3,144844.7,SP2_8c0e369670f0c1,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,1149,1149,"{""blank_slate"": 168, ""hybrid_interlined"": 50, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 63, ""single_compact_loop"": 168, ""trunk_plus_branches"": 63, ""two_radial_out_and_back_feeders"": 50}"
p30pct,0.3,144844.7,SP2_d2742eb2283a8f,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,1149,1149,"{""blank_slate"": 168, ""hybrid_interlined"": 50, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 63, ""single_compact_loop"": 168, ""trunk_plus_branches"": 63, ""two_radial_out_and_back_feeders"": 50}"
p30pct,0.3,144844.7,SP2_5d22d2fca626aa,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,1149,1149,"{""blank_slate"": 168, ""hybrid_interlined"": 50, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 63, ""single_compact_loop"": 168, ""trunk_plus_branches"": 63, ""two_radial_out_and_back_feeders"": 50}"
p30pct,0.3,144844.7,SP2_0112d8b032fba1,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,985,985,"{""blank_slate"": 117, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 38, ""single_compact_loop"": 117, ""trunk_plus_branches"": 38, ""two_radial_out_and_back_feeders"": 44}"
p30pct,0.3,144844.7,SP2_255d3f61ee8fba,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,985,985,"{""blank_slate"": 117, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 38, ""single_compact_loop"": 117, ""trunk_plus_branches"": 38, ""two_radial_out_and_back_feeders"": 44}"
p30pct,0.3,144844.7,SP2_b36c48ee87a5c4,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,985,985,"{""blank_slate"": 117, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 38, ""single_compact_loop"": 117, ""trunk_plus_branches"": 38, ""two_radial_out_and_back_feeders"": 44}"
p30pct,0.3,144844.7,SP2_9bca1c316f024a,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,2639,2639,"{""bidirectional_loop_pair"": 28, ""blank_slate"": 339, ""hybrid_interlined"": 157, ""interlined_figure8"": 299, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 217, ""single_compact_loop"": 339, ""trunk_plus_branches"": 217, ""two_independent_loops"": 299, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_d26fac223259c2,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,2639,2639,"{""bidirectional_loop_pair"": 28, ""blank_slate"": 339, ""hybrid_interlined"": 157, ""interlined_figure8"": 299, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 217, ""single_compact_loop"": 339, ""trunk_plus_branches"": 217, ""two_independent_loops"": 299, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_4c05d6a42eb111,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,2639,2639,"{""bidirectional_loop_pair"": 28, ""blank_slate"": 339, ""hybrid_interlined"": 157, ""interlined_figure8"": 299, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 217, ""single_compact_loop"": 339, ""trunk_plus_branches"": 217, ""two_independent_loops"": 299, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_a853dd1cb8e0fa,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,2427,2427,"{""bidirectional_loop_pair"": 24, ""blank_slate"": 334, ""hybrid_interlined"": 157, ""interlined_figure8"": 210, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 207, ""single_compact_loop"": 334, ""trunk_plus_branches"": 207, ""two_independent_loops"": 210, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_7cbb3e1bcc2352,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,2427,2427,"{""bidirectional_loop_pair"": 24, ""blank_slate"": 334, ""hybrid_interlined"": 157, ""interlined_figure8"": 210, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 207, ""single_compact_loop"": 334, ""trunk_plus_branches"": 207, ""two_independent_loops"": 210, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_7b91e9a903e0a0,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,2427,2427,"{""bidirectional_loop_pair"": 24, ""blank_slate"": 334, ""hybrid_interlined"": 157, ""interlined_figure8"": 210, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 207, ""single_compact_loop"": 334, ""trunk_plus_branches"": 207, ""two_independent_loops"": 210, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_a823dd523f08e6,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,2248,2248,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 330, ""hybrid_interlined"": 157, ""interlined_figure8"": 152, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 183, ""single_compact_loop"": 330, ""trunk_plus_branches"": 183, ""two_independent_loops"": 152, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_c4cb18979d263d,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,2248,2248,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 330, ""hybrid_interlined"": 157, ""interlined_figure8"": 152, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 183, ""single_compact_loop"": 330, ""trunk_plus_branches"": 183, ""two_independent_loops"": 152, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_c9a716810e0524,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,2248,2248,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 330, ""hybrid_interlined"": 157, ""interlined_figure8"": 152, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 183, ""single_compact_loop"": 330, ""trunk_plus_branches"": 183, ""two_independent_loops"": 152, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_f27868b705e5d6,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2749,2466,2466,"{""bidirectional_loop_pair"": 25, ""blank_slate"": 335, ""hybrid_interlined"": 157, ""interlined_figure8"": 227, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 208, ""single_compact_loop"": 335, ""trunk_plus_branches"": 208, ""two_independent_loops"": 227, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_1cc2678358acd2,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2749,2466,2466,"{""bidirectional_loop_pair"": 25, ""blank_slate"": 335, ""hybrid_interlined"": 157, ""interlined_figure8"": 227, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 208, ""single_compact_loop"": 335, ""trunk_plus_branches"": 208, ""two_independent_loops"": 227, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_edec38aeece860,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2749,2466,2466,"{""bidirectional_loop_pair"": 25, ""blank_slate"": 335, ""hybrid_interlined"": 157, ""interlined_figure8"": 227, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 208, ""single_compact_loop"": 335, ""trunk_plus_branches"": 208, ""two_independent_loops"": 227, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_69b1aac5af9d35,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2749,2264,2264,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 330, ""hybrid_interlined"": 157, ""interlined_figure8"": 156, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 187, ""single_compact_loop"": 330, ""trunk_plus_branches"": 187, ""two_independent_loops"": 156, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_7b7672f6ee7d89,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2749,2264,2264,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 330, ""hybrid_interlined"": 157, ""interlined_figure8"": 156, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 187, ""single_compact_loop"": 330, ""trunk_plus_branches"": 187, ""two_independent_loops"": 156, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_7e98b67bab3142,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2749,2264,2264,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 330, ""hybrid_interlined"": 157, ""interlined_figure8"": 156, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 187, ""single_compact_loop"": 330, ""trunk_plus_branches"": 187, ""two_independent_loops"": 156, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_c422f15488b97b,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2749,2024,2024,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 310, ""hybrid_interlined"": 157, ""interlined_figure8"": 94, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 154, ""single_compact_loop"": 310, ""trunk_plus_branches"": 154, ""two_independent_loops"": 94, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_774ad54a4401b8,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2749,2024,2024,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 310, ""hybrid_interlined"": 157, ""interlined_figure8"": 94, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 154, ""single_compact_loop"": 310, ""trunk_plus_branches"": 154, ""two_independent_loops"": 94, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_d458c2793d6807,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2749,2024,2024,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 310, ""hybrid_interlined"": 157, ""interlined_figure8"": 94, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 154, ""single_compact_loop"": 310, ""trunk_plus_branches"": 154, ""two_independent_loops"": 94, ""two_radial_out_and_back_feeders"": 157}"
