trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
A2013327-0020-32885,10:15:00,10:15:00,300507,12,Monte Marenzo - bisone,0,0,5.288
A2013327-0020-32885,10:18:00,10:18:00,300670,13,Monte Marenzo - bisone,0,0,5.724
A2013327-0020-32885,10:19:00,10:19:00,300881,14,Monte Marenzo - bisone,0,0,5.945
A2013327-0020-32885,10:20:00,10:20:00,300069,15,Monte Marenzo - bisone,0,0,6.229
A2013327-0020-32885,10:21:00,10:21:00,300506,16,Monte Marenzo - bisone,0,0,6.454
A2013327-0020-32885,10:21:10,10:21:10,300070,17,Monte Marenzo - bisone,0,0,6.802
A2013327-0020-32885,10:22:00,10:22:00,300830,18,Monte Marenzo - bisone,0,0,7.100
A2013327-0020-32885,10:24:00,10:24:00,300863,19,Monte Marenzo - bisone,0,0,7.935
A2013327-0020-32885,10:25:00,10:25:00,300502,20,,0,0,8.974
A2013327-0004-32955,6:00:00,6:00:00,300542,1,Valgreghentino - s.a.l.,0,0,0.000
A2013327-0004-32955,6:01:00,6:01:00,300513,2,Valgreghentino - s.a.l.,0,0,0.457
A2013327-0004-32955,6:02:00,6:02:00,L00892,3,Valgreghentino - s.a.l.,0,0,0.787
A2013327-0004-32955,6:05:00,6:05:00,300051,4,Valgreghentino - s.a.l.,0,0,1.283
A2013327-0004-32955,6:06:00,6:06:00,300211,5,Valgreghentino - s.a.l.,0,0,1.794
A2013327-0004-32955,6:07:00,6:07:00,300023,6,Valgreghentino - s.a.l.,0,0,2.139
A2013327-0004-32955,6:08:00,6:08:00,300214,7,Valgreghentino - s.a.l.,0,0,2.574
A2013327-0004-32955,6:10:00,6:10:00,300020,8,Valgreghentino - s.a.l.,0,0,3.381
A2013327-0004-32955,6:15:00,6:15:00,300021,9,Valgreghentino - s.a.l.,0,0,4.340
A2013327-0004-32955,6:16:00,6:16:00,300076,10,Valgreghentino - s.a.l.,0,0,4.835
A2013327-0004-32955,6:17:00,6:17:00,300516,11,Valgreghentino - s.a.l.,0,0,5.240
A2013327-0004-32955,6:17:10,6:17:10,300517,12,Valgreghentino - s.a.l.,0,0,5.721
A2013327-0004-32955,6:18:00,6:18:00,300077,13,Valgreghentino - s.a.l.,0,0,6.200
A2013327-0004-32955,6:19:00,6:19:00,300040,14,Valgreghentino - s.a.l.,0,0,6.868
A2013327-0004-32955,6:20:00,6:20:00,300518,15,Valgreghentino - s.a.l.,0,0,7.351
A2013327-0004-32955,6:21:00,6:21:00,300519,16,Valgreghentino - s.a.l.,0,0,7.667
A2013327-0004-32955,6:22:00,6:22:00,300078,17,Valgreghentino - s.a.l.,0,0,8.277
A2013327-0004-32955,6:23:00,6:23:00,300520,18,Valgreghentino - s.a.l.,0,0,8.859
A2013327-0004-32955,6:24:00,6:24:00,300227,19,Valgreghentino - s.a.l.,0,0,9.335
A2013327-0004-32955,6:25:00,6:25:00,300496,20,Valgreghentino - s.a.l.,0,0,9.651
A2013327-0004-32955,6:25:10,6:25:10,300494,21,Valgreghentino - s.a.l.,0,0,10.705
A2013327-0004-32955,6:28:00,6:28:00,300067,22,Valgreghentino - s.a.l.,0,0,11.079
A2013327-0004-32955,6:28:10,6:28:10,L00494,23,Valgreghentino - s.a.l.,0,0,11.422
A2013327-0004-32955,6:30:00,6:30:00,L00496,24,Valgreghentino - s.a.l.,0,0,12.536
A2013327-0004-32955,6:32:00,6:32:00,L00227,25,Valgreghentino - s.a.l.,0,0,12.849
A2013327-0004-32955,6:33:00,6:33:00,300079,26,Valgreghentino - s.a.l.,0,0,13.000
A2013327-0004-32955,6:33:10,6:33:10,300065,27,Valgreghentino - s.a.l.,0,0,13.367
A2013327-0004-32955,6:34:00,6:34:00,300048,28,Valgreghentino - s.a.l.,0,0,13.889
A2013327-0004-32955,6:35:00,6:35:00,300522,29,Valgreghentino - s.a.l.,0,0,14.315
A2013327-0004-32955,6:36:00,6:36:00,300080,30,Valgreghentino - s.a.l.,0,0,14.986
A2013327-0004-32955,6:37:00,6:37:00,300523,31,Valgreghentino - s.a.l.,0,0,15.594
A2013327-0004-32955,6:40:00,6:40:00,L00852,32,Valgreghentino - s.a.l.,0,0,16.725
A2013327-0004-32955,6:42:00,6:42:00,300081,33,Valgreghentino - s.a.l.,0,0,17.667
A2013327-0004-32955,6:44:00,6:44:00,300637,34,Valgreghentino - s.a.l.,0,0,18.240
A2013327-0004-32955,6:46:00,6:46:00,300521,35,Valgreghentino - s.a.l.,0,0,18.800
A2013327-0004-32955,6:47:00,6:47:00,300082,36,,0,0,19.121
A2013327-0034-32958,10:45:00,10:45:00,300542,1,Valgreghentino - s.a.l.,0,0,0.000
A2013327-0034-32958,10:46:00,10:46:00,300513,2,Valgreghentino - s.a.l.,0,0,0.457
A2013327-0034-32958,10:47:00,10:47:00,L00892,3,Valgreghentino - s.a.l.,0,0,0.787
A2013327-0034-32958,10:50:00,10:50:00,300051,4,Valgreghentino - s.a.l.,0,0,1.283
A2013327-0034-32958,10:51:00,10:51:00,300211,5,Valgreghentino - s.a.l.,0,0,1.794
A2013327-0034-32958,10:52:00,10:52:00,300023,6,Valgreghentino - s.a.l.,0,0,2.139
A2013327-0034-32958,10:53:00,10:53:00,300214,7,Valgreghentino - s.a.l.,0,0,2.574
A2013327-0034-32958,10:55:00,10:55:00,300020,8,Valgreghentino - s.a.l.,0,0,3.381
A2013327-0034-32958,11:00:00,11:00:00,300021,9,Valgreghentino - s.a.l.,0,0,4.340
A2013327-0034-32958,11:01:00,11:01:00,300076,10,Valgreghentino - s.a.l.,0,0,4.835
A2013327-0034-32958,11:02:00,11:02:00,300516,11,Valgreghentino - s.a.l.,0,0,5.240
A2013327-0034-32958,11:02:10,11:02:10,300517,12,Valgreghentino - s.a.l.,0,0,5.721
A2013327-0034-32958,11:03:00,11:03:00,300077,13,Valgreghentino - s.a.l.,0,0,6.200
A2013327-0034-32958,11:04:00,11:04:00,300040,14,Valgreghentino - s.a.l.,0,0,6.868
A2013327-0034-32958,11:05:00,11:05:00,300518,15,Valgreghentino - s.a.l.,0,0,7.351
A2013327-0034-32958,11:06:00,11:06:00,300519,16,Valgreghentino - s.a.l.,0,0,7.667
A2013327-0034-32958,11:07:00,11:07:00,300078,17,Valgreghentino - s.a.l.,0,0,8.277
A2013327-0034-32958,11:08:00,11:08:00,300520,18,Valgreghentino - s.a.l.,0,0,8.859
A2013327-0034-32958,11:09:00,11:09:00,300227,19,Valgreghentino - s.a.l.,0,0,9.335
A2013327-0034-32958,11:10:00,11:10:00,300496,20,Valgreghentino - s.a.l.,0,0,9.651
A2013327-0034-32958,11:10:10,11:10:10,300494,21,Valgreghentino - s.a.l.,0,0,10.705
A2013327-0034-32958,11:13:00,11:13:00,300067,22,Valgreghentino - s.a.l.,0,0,11.079
A2013327-0034-32958,11:13:10,11:13:10,L00494,23,Valgreghentino - s.a.l.,0,0,11.422
A2013327-0034-32958,11:15:00,11:15:00,L00496,24,Valgreghentino - s.a.l.,0,0,12.536
A2013327-0034-32958,11:17:00,11:17:00,L00227,25,Valgreghentino - s.a.l.,0,0,12.849
A2013327-0034-32958,11:18:00,11:18:00,300079,26,Valgreghentino - s.a.l.,0,0,13.000
A2013327-0034-32958,11:18:10,11:18:10,300065,27,Valgreghentino - s.a.l.,0,0,13.367
A2013327-0034-32958,11:19:00,11:19:00,300048,28,Valgreghentino - s.a.l.,0,0,13.889
A2013327-0034-32958,11:20:00,11:20:00,300522,29,Valgreghentino - s.a.l.,0,0,14.315
A2013327-0034-32958,11:21:00,11:21:00,300080,30,Valgreghentino - s.a.l.,0,0,14.986
A2013327-0034-32958,11:22:00,11:22:00,300523,31,Valgreghentino - s.a.l.,0,0,15.594
A2013327-0034-32958,11:25:00,11:25:00,L00852,32,Valgreghentino - s.a.l.,0,0,16.725
A2013327-0034-32958,11:27:00,11:27:00,300081,33,Valgreghentino - s.a.l.,0,0,17.667
A2013327-0034-32958,11:29:00,11:29:00,300637,34,Valgreghentino - s.a.l.,0,0,18.240
A2013327-0034-32958,11:31:00,11:31:00,300521,35,Valgreghentino - s.a.l.,0,0,18.800
A2013327-0034-32958,11:32:00,11:32:00,300082,36,,0,0,19.121
A2013327-0010-32970,6:25:00,6:25:00,300542,1,Valgreghentino - s.a.l.,0,0,0.000
A2013327-0010-32970,6:26:00,6:26:00,300513,2,Valgreghentino - s.a.l.,0,0,0.457
A2013327-0010-32970,6:28:00,6:28:00,L00892,3,Valgreghentino - s.a.l.,0,0,0.787
A2013327-0010-32970,6:30:00,6:30:00,300051,4,Valgreghentino - s.a.l.,0,0,1.283
A2013327-0010-32970,6:31:00,6:31:00,300211,5,Valgreghentino - s.a.l.,0,0,1.794
A2013327-0010-32970,6:32:00,6:32:00,300023,6,Valgreghentino - s.a.l.,0,0,2.139
A2013327-0010-32970,6:33:00,6:33:00,300214,7,Valgreghentino - s.a.l.,0,0,2.574
A2013327-0010-32970,6:35:00,6:35:00,300020,8,Valgreghentino - s.a.l.,0,0,3.381
A2013327-0010-32970,6:40:00,6:40:00,300021,9,Valgreghentino - s.a.l.,0,0,4.340
A2013327-0010-32970,6:41:00,6:41:00,300076,10,Valgreghentino - s.a.l.,0,0,4.835
A2013327-0010-32970,6:42:00,6:42:00,300516,11,Valgreghentino - s.a.l.,0,0,5.240
A2013327-0010-32970,6:42:10,6:42:10,300517,12,Valgreghentino - s.a.l.,0,0,5.721
A2013327-0010-32970,6:43:00,6:43:00,300077,13,Valgreghentino - s.a.l.,0,0,6.200
A2013327-0010-32970,6:44:00,6:44:00,300040,14,Valgreghentino - s.a.l.,0,0,6.868
A2013327-0010-32970,6:45:00,6:45:00,300518,15,Valgreghentino - s.a.l.,0,0,7.351
A2013327-0010-32970,6:46:00,6:46:00,300519,16,Valgreghentino - s.a.l.,0,0,7.667
A2013327-0010-32970,6:47:00,6:47:00,300078,17,Valgreghentino - s.a.l.,0,0,8.277
A2013327-0010-32970,6:49:00,6:49:00,300520,18,Valgreghentino - s.a.l.,0,0,8.859
A2013327-0010-32970,6:50:00,6:50:00,300079,19,Valgreghentino - s.a.l.,0,0,9.359
A2013327-0010-32970,6:50:10,6:50:10,300065,20,Valgreghentino - s.a.l.,0,0,9.726
A2013327-0010-32970,6:51:00,6:51:00,300048,21,Valgreghentino - s.a.l.,0,0,10.248
A2013327-0010-32970,6:52:00,6:52:00,300522,22,Valgreghentino - s.a.l.,0,0,10.674
A2013327-0010-32970,6:53:00,6:53:00,300080,23,Valgreghentino - s.a.l.,0,0,11.345
A2013327-0010-32970,6:54:00,6:54:00,300523,24,Valgreghentino - s.a.l.,0,0,11.953
A2013327-0010-32970,6:57:00,6:57:00,L00852,25,Valgreghentino - s.a.l.,0,0,13.084
A2013327-0010-32970,6:59:00,6:59:00,300081,26,Valgreghentino - s.a.l.,0,0,14.026
A2013327-0010-32970,7:00:00,7:00:00,300637,27,Valgreghentino - s.a.l.,0,0,14.599
A2013327-0010-32970,7:02:00,7:02:00,300521,28,Valgreghentino - s.a.l.,0,0,15.159
A2013327-0010-32970,7:05:00,7:05:00,300082,29,,0,0,15.480
A2013327-0044-32975,12:22:00,12:22:00,300542,1,Valgreghentino - s.a.l.,0,0,0.000
A2013327-0044-32975,12:23:00,12:23:00,300513,2,Valgreghentino - s.a.l.,0,0,0.457
A2013327-0044-32975,12:25:00,12:25:00,L00892,3,Valgreghentino - s.a.l.,0,0,0.787
A2013327-0044-32975,12:27:00,12:27:00,300051,4,Valgreghentino - s.a.l.,0,0,1.283
A2013327-0044-32975,12:28:00,12:28:00,300211,5,Valgreghentino - s.a.l.,0,0,1.794
A2013327-0044-32975,12:29:00,12:29:00,300023,6,Valgreghentino - s.a.l.,0,0,2.139
A2013327-0044-32975,12:30:00,12:30:00,300214,7,Valgreghentino - s.a.l.,0,0,2.574
A2013327-0044-32975,12:32:00,12:32:00,300020,8,Valgreghentino - s.a.l.,0,0,3.381
A2013327-0044-32975,12:37:00,12:37:00,300021,9,Valgreghentino - s.a.l.,0,0,4.340
A2013327-0044-32975,12:38:00,12:38:00,300076,10,Valgreghentino - s.a.l.,0,0,4.835
A2013327-0044-32975,12:39:00,12:39:00,300516,11,Valgreghentino - s.a.l.,0,0,5.240
A2013327-0044-32975,12:39:10,12:39:10,300517,12,Valgreghentino - s.a.l.,0,0,5.721
A2013327-0044-32975,12:40:00,12:40:00,300077,13,Valgreghentino - s.a.l.,0,0,6.200
A2013327-0044-32975,12:41:00,12:41:00,300040,14,Valgreghentino - s.a.l.,0,0,6.868
A2013327-0044-32975,12:42:00,12:42:00,300518,15,Valgreghentino - s.a.l.,0,0,7.351
A2013327-0044-32975,12:43:00,12:43:00,300519,16,Valgreghentino - s.a.l.,0,0,7.667
A2013327-0044-32975,12:44:00,12:44:00,300078,17,Valgreghentino - s.a.l.,0,0,8.277
A2013327-0044-32975,12:46:00,12:46:00,300520,18,Valgreghentino - s.a.l.,0,0,8.859
A2013327-0044-32975,12:47:00,12:47:00,300079,19,Valgreghentino - s.a.l.,0,0,9.359
A2013327-0044-32975,12:47:10,12:47:10,300065,20,Valgreghentino - s.a.l.,0,0,9.726
A2013327-0044-32975,12:48:00,12:48:00,300048,21,Valgreghentino - s.a.l.,0,0,10.248
A2013327-0044-32975,12:49:00,12:49:00,300522,22,Valgreghentino - s.a.l.,0,0,10.674
A2013327-0044-32975,12:50:00,12:50:00,300080,23,Valgreghentino - s.a.l.,0,0,11.345
A2013327-0044-32975,12:51:00,12:51:00,300523,24,Valgreghentino - s.a.l.,0,0,11.953
A2013327-0044-32975,12:54:00,12:54:00,L00852,25,Valgreghentino - s.a.l.,0,0,13.084
A2013327-0044-32975,12:56:00,12:56:00,300081,26,Valgreghentino - s.a.l.,0,0,14.026
A2013327-0044-32975,12:57:00,12:57:00,300637,27,Valgreghentino - s.a.l.,0,0,14.599
A2013327-0044-32975,12:59:00,12:59:00,300521,28,Valgreghentino - s.a.l.,0,0,15.159
A2013327-0044-32975,13:02:00,13:02:00,300082,29,,0,0,15.480
A2013327-0032-32986,10:00:00,10:00:00,300641,1,Valgreghentino - s.a.l.,0,0,0.000
A2013327-0032-32986,10:02:00,10:02:00,300489,2,Valgreghentino - s.a.l.,0,0,0.725
A2013327-0032-32986,10:08:00,10:08:00,300076,3,Valgreghentino - s.a.l.,0,0,3.660
A2013327-0032-32986,10:09:00,10:09:00,300516,4,Valgreghentino - s.a.l.,0,0,4.065
A2013327-0032-32986,10:10:00,10:10:00,300517,5,Valgreghentino - s.a.l.,0,0,4.546
A2013327-0032-32986,10:11:00,10:11:00,300077,6,Valgreghentino - s.a.l.,0,0,5.025
A2013327-0032-32986,10:12:00,10:12:00,300040,7,Valgreghentino - s.a.l.,0,0,5.693
A2013327-0032-32986,10:13:00,10:13:00,300518,8,Valgreghentino - s.a.l.,0,0,6.176
A2013327-0032-32986,10:14:00,10:14:00,300038,9,Valgreghentino - s.a.l.,0,0,6.555
A2013327-0032-32986,10:15:00,10:15:00,300064,10,Valgreghentino - s.a.l.,0,0,7.122
A2013327-0032-32986,10:15:10,10:15:10,300078,11,Valgreghentino - s.a.l.,0,0,7.355
A2013327-0032-32986,10:17:00,10:17:00,300520,12,Valgreghentino - s.a.l.,0,0,7.938
A2013327-0032-32986,10:18:00,10:18:00,300079,13,Valgreghentino - s.a.l.,0,0,8.438
A2013327-0032-32986,10:19:00,10:19:00,300065,14,Valgreghentino - s.a.l.,0,0,8.805
A2013327-0032-32986,10:19:10,10:19:10,300048,15,Valgreghentino - s.a.l.,0,0,9.327
A2013327-0032-32986,10:20:00,10:20:00,300522,16,Valgreghentino - s.a.l.,0,0,9.753
A2013327-0032-32986,10:21:00,10:21:00,300080,17,Valgreghentino - s.a.l.,0,0,10.424
A2013327-0032-32986,10:22:00,10:22:00,300523,18,Valgreghentino - s.a.l.,0,0,11.032
A2013327-0032-32986,10:25:00,10:25:00,L00852,19,Valgreghentino - s.a.l.,0,0,12.163
A2013327-0032-32986,10:27:00,10:27:00,300081,20,Valgreghentino - s.a.l.,0,0,13.105
A2013327-0032-32986,10:28:00,10:28:00,300637,21,Valgreghentino - s.a.l.,0,0,13.678
A2013327-0032-32986,10:30:00,10:30:00,300521,22,Valgreghentino - s.a.l.,0,0,14.238
A2013327-0032-32986,10:32:00,10:32:00,300082,23,,0,0,14.559
A2013327-0042-32987,12:25:00,12:25:00,300641,1,Valgreghentino - s.a.l.,0,0,0.000
A2013327-0042-32987,12:27:00,12:27:00,300489,2,Valgreghentino - s.a.l.,0,0,0.725
A2013327-0042-32987,12:33:00,12:33:00,300076,3,Valgreghentino - s.a.l.,0,0,3.660
A2013327-0042-32987,12:34:00,12:34:00,300516,4,Valgreghentino - s.a.l.,0,0,4.065
A2013327-0042-32987,12:35:00,12:35:00,300517,5,Valgreghentino - s.a.l.,0,0,4.546
A2013327-0042-32987,12:36:00,12:36:00,300077,6,Valgreghentino - s.a.l.,0,0,5.025
A2013327-0042-32987,12:37:00,12:37:00,300040,7,Valgreghentino - s.a.l.,0,0,5.693
A2013327-0042-32987,12:38:00,12:38:00,300518,8,Valgreghentino - s.a.l.,0,0,6.176
A2013327-0042-32987,12:39:00,12:39:00,300038,9,Valgreghentino - s.a.l.,0,0,6.555
A2013327-0042-32987,12:40:00,12:40:00,300064,10,Valgreghentino - s.a.l.,0,0,7.122
A2013327-0042-32987,12:40:10,12:40:10,300078,11,Valgreghentino - s.a.l.,0,0,7.355
A2013327-0042-32987,12:42:00,12:42:00,300520,12,Valgreghentino - s.a.l.,0,0,7.938
A2013327-0042-32987,12:43:00,12:43:00,300079,13,Valgreghentino - s.a.l.,0,0,8.438
A2013327-0042-32987,12:44:00,12:44:00,300065,14,Valgreghentino - s.a.l.,0,0,8.805
A2013327-0042-32987,12:44:10,12:44:10,300048,15,Valgreghentino - s.a.l.,0,0,9.327
A2013327-0042-32987,12:45:00,12:45:00,300522,16,Valgreghentino - s.a.l.,0,0,9.753
A2013327-0042-32987,12:46:00,12:46:00,300080,17,Valgreghentino - s.a.l.,0,0,10.424
A2013327-0042-32987,12:47:00,12:47:00,300523,18,Valgreghentino - s.a.l.,0,0,11.032
A2013327-0042-32987,12:50:00,12:50:00,L00852,19,Valgreghentino - s.a.l.,0,0,12.163
A2013327-0042-32987,12:52:00,12:52:00,300081,20,Valgreghentino - s.a.l.,0,0,13.105
A2013327-0042-32987,12:53:00,12:53:00,300637,21,Valgreghentino - s.a.l.,0,0,13.678
A2013327-0042-32987,12:55:00,12:55:00,300521,22,Valgreghentino - s.a.l.,0,0,14.238
A2013327-0042-32987,12:57:00,12:57:00,300082,23,,0,0,14.559
A2013327-0036-32988,10:45:00,10:45:00,300542,1,Valgreghentino - s.a.l.,0,0,0.000
A2013327-0036-32988,10:46:00,10:46:00,300513,2,Valgreghentino - s.a.l.,0,0,0.457
A2013327-0036-32988,10:47:00,10:47:00,L00892,3,Valgreghentino - s.a.l.,0,0,0.787
A2013327-0036-32988,10:50:00,10:50:00,300051,4,Valgreghentino - s.a.l.,0,0,1.283
A2013327-0036-32988,10:51:00,10:51:00,300211,5,Valgreghentino - s.a.l.,0,0,1.794
A2013327-0036-32988,10:52:00,10:52:00,300023,6,Valgreghentino - s.a.l.,0,0,2.139
A2013327-0036-32988,10:53:00,10:53:00,300214,7,Valgreghentino - s.a.l.,0,0,2.574
A2013327-0036-32988,10:55:00,10:55:00,300020,8,Valgreghentino - s.a.l.,0,0,3.381
A2013327-0036-32988,10:57:00,10:57:00,300021,9,Valgreghentino - s.a.l.,0,0,4.340
A2013327-0036-32988,11:00:00,11:00:00,300076,10,Valgreghentino - s.a.l.,0,0,4.835
A2013327-0036-32988,11:01:00,11:01:00,300516,11,Valgreghentino - s.a.l.,0,0,5.240
A2013327-0036-32988,11:02:00,11:02:00,300517,12,Valgreghentino - s.a.l.,0,0,5.721
A2013327-0036-32988,11:03:00,11:03:00,300077,13,Valgreghentino - s.a.l.,0,0,6.200
A2013327-0036-32988,11:04:00,11:04:00,300040,14,Valgreghentino - s.a.l.,0,0,6.868
A2013327-0036-32988,11:05:00,11:05:00,300518,15,Valgreghentino - s.a.l.,0,0,7.351
A2013327-0036-32988,11:06:00,11:06:00,300519,16,Valgreghentino - s.a.l.,0,0,7.667
A2013327-0036-32988,11:07:00,11:07:00,300078,17,Valgreghentino - s.a.l.,0,0,8.277
A2013327-0036-32988,11:08:00,11:08:00,300520,18,Valgreghentino - s.a.l.,0,0,8.859
A2013327-0036-32988,11:09:00,11:09:00,300227,19,Valgreghentino - s.a.l.,0,0,9.335
A2013327-0036-32988,11:10:00,11:10:00,300496,20,Valgreghentino - s.a.l.,0,0,9.651
A2013327-0036-32988,11:13:00,11:13:00,L00924,21,Valgreghentino - s.a.l.,0,0,11.463
A2013327-0036-32988,11:14:00,11:14:00,L00494,22,Valgreghentino - s.a.l.,0,0,12.378
A2013327-0036-32988,11:16:00,11:16:00,L00496,23,Valgreghentino - s.a.l.,0,0,13.492
A2013327-0036-32988,11:17:00,11:17:00,L00227,24,Valgreghentino - s.a.l.,0,0,13.805
A2013327-0036-32988,11:18:00,11:18:00,300079,25,Valgreghentino - s.a.l.,0,0,13.956
A2013327-0036-32988,11:19:00,11:19:00,300065,26,Valgreghentino - s.a.l.,0,0,14.323
A2013327-0036-32988,11:19:10,11:19:10,300048,27,Valgreghentino - s.a.l.,0,0,14.845
A2013327-0036-32988,11:20:00,11:20:00,300522,28,Valgreghentino - s.a.l.,0,0,15.271
A2013327-0036-32988,11:21:00,11:21:00,300080,29,Valgreghentino - s.a.l.,0,0,15.942
A2013327-0036-32988,11:22:00,11:22:00,300523,30,Valgreghentino - s.a.l.,0,0,16.550
A2013327-0036-32988,11:25:00,11:25:00,L00852,31,Valgreghentino - s.a.l.,0,0,17.681
A2013327-0036-32988,11:27:00,11:27:00,300081,32,Valgreghentino - s.a.l.,0,0,18.623
A2013327-0036-32988,11:28:00,11:28:00,300637,33,Valgreghentino - s.a.l.,0,0,19.196
A2013327-0036-32988,11:30:00,11:30:00,300521,34,Valgreghentino - s.a.l.,0,0,19.756
A2013327-0036-32988,11:32:00,11:32:00,300082,35,,0,0,20.077
A2013327-0033-33002,11:20:00,11:20:00,L00082,1,Lecco - ospedale manzoni,0,0,0.000
A2013327-0033-33002,11:22:00,11:22:00,L00521,2,Lecco - ospedale manzoni,0,0,0.345
A2013327-0033-33002,11:23:00,11:23:00,L00637,3,Lecco - ospedale manzoni,0,0,0.875
A2013327-0033-33002,11:25:00,11:25:00,L00081,4,Lecco - ospedale manzoni,0,0,1.490
A2013327-0033-33002,11:27:00,11:27:00,300523,5,Lecco - ospedale manzoni,0,0,2.389
A2013327-0033-33002,11:30:00,11:30:00,L00852,6,Lecco - ospedale manzoni,0,0,3.520
A2013327-0033-33002,11:30:10,11:30:10,L00080,7,Lecco - ospedale manzoni,0,0,4.096
A2013327-0033-33002,11:32:00,11:32:00,L00522,8,Lecco - ospedale manzoni,0,0,4.782
A2013327-0033-33002,11:32:10,11:32:10,L00048,9,Lecco - ospedale manzoni,0,0,5.193
A2013327-0033-33002,11:33:00,11:33:00,L00065,10,Lecco - ospedale manzoni,0,0,5.725
A2013327-0033-33002,11:34:00,11:34:00,L00079,11,Lecco - ospedale manzoni,0,0,6.056
A2013327-0033-33002,11:35:00,11:35:00,L00520,12,Lecco - ospedale manzoni,0,0,6.587
A2013327-0033-33002,11:36:00,11:36:00,L00078,13,Lecco - ospedale manzoni,0,0,7.200
A2013327-0033-33002,11:37:00,11:37:00,L00064,14,Lecco - ospedale manzoni,0,0,7.403
A2013327-0033-33002,11:38:00,11:38:00,L00038,15,Lecco - ospedale manzoni,0,0,7.968
A2013327-0033-33002,11:39:00,11:39:00,L00040,16,Lecco - ospedale manzoni,0,0,8.858
A2013327-0033-33002,11:40:00,11:40:00,L00077,17,Lecco - ospedale manzoni,0,0,9.487
A2013327-0033-33002,11:41:00,11:41:00,L00517,18,Lecco - ospedale manzoni,0,0,10.024
A2013327-0033-33002,11:42:00,11:42:00,L00516,19,Lecco - ospedale manzoni,0,0,10.399
A2013327-0033-33002,11:42:10,11:42:10,L00076,20,Lecco - ospedale manzoni,0,0,10.775
A2013327-0033-33002,11:52:00,11:52:00,L00489,21,Lecco - ospedale manzoni,0,0,13.444
A2013327-0033-33002,11:54:00,11:54:00,300641,22,,0,0,14.225
A2013327-0035-33003,11:32:00,11:32:00,L00082,1,Lecco - meridiane,0,0,0.000
A2013327-0035-33003,11:33:00,11:33:00,L00521,2,Lecco - meridiane,0,0,0.345
A2013327-0035-33003,11:35:00,11:35:00,L00637,3,Lecco - meridiane,0,0,0.875
A2013327-0035-33003,11:37:00,11:37:00,L00081,4,Lecco - meridiane,0,0,1.490
A2013327-0035-33003,11:40:00,11:40:00,300523,5,Lecco - meridiane,0,0,2.389
A2013327-0035-33003,11:42:00,11:42:00,L00852,6,Lecco - meridiane,0,0,3.520
A2013327-0035-33003,11:43:00,11:43:00,L00080,7,Lecco - meridiane,0,0,4.096
A2013327-0035-33003,11:44:00,11:44:00,L00522,8,Lecco - meridiane,0,0,4.782
A2013327-0035-33003,11:44:10,11:44:10,L00048,9,Lecco - meridiane,0,0,5.193
A2013327-0035-33003,11:45:00,11:45:00,L00065,10,Lecco - meridiane,0,0,5.725
A2013327-0035-33003,11:46:00,11:46:00,L00079,11,Lecco - meridiane,0,0,6.056
A2013327-0035-33003,11:47:00,11:47:00,300227,12,Lecco - meridiane,0,0,6.269
A2013327-0035-33003,11:48:00,11:48:00,300496,13,Lecco - meridiane,0,0,6.585
A2013327-0035-33003,11:51:00,11:51:00,L00924,14,Lecco - meridiane,0,0,8.397
A2013327-0035-33003,11:52:00,11:52:00,L00494,15,Lecco - meridiane,0,0,9.312
A2013327-0035-33003,11:54:00,11:54:00,L00496,16,Lecco - meridiane,0,0,10.426
A2013327-0035-33003,11:55:00,11:55:00,L00227,17,Lecco - meridiane,0,0,10.739
A2013327-0035-33003,11:56:00,11:56:00,L00520,18,Lecco - meridiane,0,0,11.181
A2013327-0035-33003,11:58:00,11:58:00,L00078,19,Lecco - meridiane,0,0,11.794
A2013327-0035-33003,11:59:00,11:59:00,L00518,20,Lecco - meridiane,0,0,12.566
A2013327-0035-33003,12:00:00,12:00:00,L00040,21,Lecco - meridiane,0,0,13.209
A2013327-0035-33003,12:01:00,12:01:00,L00077,22,Lecco - meridiane,0,0,13.838
A2013327-0035-33003,12:01:10,12:01:10,L00517,23,Lecco - meridiane,0,0,14.375
A2013327-0035-33003,12:02:00,12:02:00,L00516,24,Lecco - meridiane,0,0,14.750
A2013327-0035-33003,12:04:00,12:04:00,L00076,25,Lecco - meridiane,0,0,15.126
A2013327-0035-33003,12:05:00,12:05:00,L00021,26,Lecco - meridiane,0,0,15.747
A2013327-0035-33003,12:07:00,12:07:00,L00020,27,Lecco - meridiane,0,0,16.547
A2013327-0035-33003,12:07:10,12:07:10,L00214,28,Lecco - meridiane,0,0,17.433
A2013327-0035-33003,12:07:20,12:07:20,L00966,29,Lecco - meridiane,0,0,17.844
A2013327-0035-33003,12:12:00,12:12:00,L00211,30,Lecco - meridiane,0,0,18.097
A2013327-0035-33003,12:13:00,12:13:00,L00022,31,Lecco - meridiane,0,0,18.245
A2013327-0035-33003,12:14:00,12:14:00,L00051,32,Lecco - meridiane,0,0,18.797
A2013327-0035-33003,12:15:00,12:15:00,300892,33,Lecco - meridiane,0,0,19.293
A2013327-0035-33003,12:16:00,12:16:00,L00513,34,Lecco - meridiane,0,0,19.622
A2013327-0035-33003,12:19:00,12:19:00,L00542,35,,0,0,20.008
A2013327-0039-33005,11:32:00,11:32:00,L00082,1,Lecco - meridiane,0,0,0.000
