scenario_id,topology_family,seed_name,public_route_count,optional_extension_count,public_explicit_anchor_count,extension_explicit_anchor_count,public_intercepted_anchor_count,extension_intercepted_anchor_count,public_intercepted_existing_stop_count,public_intercepted_proposed_stop_count,extension_intercepted_existing_stop_count,extension_intercepted_proposed_stop_count,public_leg_count,public_distance_km,public_runtime_min,public_resolved_leg_count,public_quantified_leg_count,public_unknown_leg_count,public_resolved_distance_km,public_quantified_distance_km,public_unknown_distance_km,extension_leg_count,extension_distance_km,extension_runtime_min,extension_resolved_leg_count,extension_quantified_leg_count,extension_unknown_leg_count,extension_resolved_distance_km,extension_quantified_distance_km,extension_unknown_distance_km
P2_02db72a806d63c1c,bidirectional_loop_pair,,2,0,3,0,12,0,3,8,0,0,6,30.891274400000004,63.041225068,0,6,0,0.0,30.891274400000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_02dbbfebd587882a,bidirectional_loop_pair,,2,0,3,0,9,0,6,2,0,0,6,26.264019713999996,47.545347652000004,0,2,4,0.0,9.941006754,16.32301296,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_02e5c06568a8b069,bidirectional_loop_pair,,2,0,5,0,17,0,10,6,0,0,10,35.316064548,73.350748012,0,6,4,0.0,22.060335299000002,13.255729248999998,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_02e8ba53fc9ac3d2,bidirectional_loop_pair,,2,0,5,0,21,0,13,7,0,0,10,71.263219489,123.26093155399998,0,10,0,0.0,71.263219489,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_02fba7a1675448fc,bidirectional_loop_pair,,2,0,4,0,21,0,10,10,0,0,8,48.733269608,94.55773591,0,4,4,0.0,25.127184772,23.606084836,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_02fe9b48fe3def5f,bidirectional_loop_pair,,2,0,3,0,17,0,9,7,0,0,6,37.240764373000005,70.742386307,0,6,0,0.0,37.240764373000005,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_02fea4662404e4c9,bidirectional_loop_pair,,2,0,5,0,19,0,12,6,0,0,10,39.084957413000005,77.284065669,0,9,1,0.0,33.857202302000005,5.227755111,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0308c1a9f05d2c99,bidirectional_loop_pair,,2,0,5,0,18,0,6,11,0,0,10,60.784476149,119.318565414,0,10,0,0.0,60.784476149,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0311884386009213,bidirectional_loop_pair,,2,0,4,0,12,0,9,2,0,0,8,29.452655309,52.320142112,0,8,0,0.0,29.452655309,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03298a535728f3b8,bidirectional_loop_pair,,2,0,4,0,22,0,6,15,0,0,8,33.085378461,69.944191278,0,8,0,0.0,33.085378461,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_032b1eb8cc45231b,bidirectional_loop_pair,,2,0,4,0,15,0,8,6,0,0,8,45.34661987799999,84.045332212,0,8,0,0.0,45.34661987799999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_034f568a92284d25,bidirectional_loop_pair,,2,0,3,0,8,0,5,2,0,0,6,14.148342022000001,26.768200203,0,6,0,0.0,14.148342022000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03524df949679659,bidirectional_loop_pair,,2,0,4,0,18,0,11,6,0,0,8,52.217597924,99.414342186,0,8,0,0.0,52.217597924,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03614e9815cb1ab0,bidirectional_loop_pair,,2,0,3,0,12,0,2,9,0,0,6,29.32892004,65.627280535,0,6,0,0.0,29.32892004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03618910e9c40e4c,bidirectional_loop_pair,,2,0,3,0,10,0,7,2,0,0,6,25.760481204,48.800839644,0,2,4,0.0,9.689237499,16.071243705,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_036b4789d8fca78d,bidirectional_loop_pair,,2,0,5,0,19,0,10,8,0,0,10,51.42162783999999,100.774586656,0,10,0,0.0,51.42162783999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_036e2f6a7ecdb5b7,bidirectional_loop_pair,,2,0,5,0,21,0,11,9,0,0,10,44.506099621000004,83.585684453,0,10,0,0.0,44.506099621000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_036f2f973db09214,bidirectional_loop_pair,,2,0,3,0,13,0,6,6,0,0,6,53.596006281,106.554325191,0,6,0,0.0,53.596006281,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_037104936e9ef197,bidirectional_loop_pair,,2,0,5,0,18,0,6,11,0,0,10,49.19853362800001,100.81182466300001,0,10,0,0.0,49.19853362800001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0376c3c2227df612,bidirectional_loop_pair,,2,0,4,0,14,0,3,10,0,0,8,39.465026894,82.47386651,0,8,0,0.0,39.465026894,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_037ab78c8b1309c5,bidirectional_loop_pair,,2,0,4,0,10,0,2,7,0,0,8,27.788410081000002,64.595604461,0,8,0,0.0,27.788410081000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_038bd0cf0ac57571,bidirectional_loop_pair,,2,0,5,0,18,0,11,6,0,0,10,54.40950285900001,101.555062893,0,10,0,0.0,54.40950285900001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_039960ab2c078c49,bidirectional_loop_pair,,2,0,5,0,25,0,16,8,0,0,10,52.49251748,92.586302445,0,10,0,0.0,52.49251748,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03996ef035eec003,bidirectional_loop_pair,,2,0,4,0,10,0,7,2,0,0,8,32.965341519,60.263023433,0,8,0,0.0,32.965341519,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_039c13535c4f843e,bidirectional_loop_pair,,2,0,5,0,21,0,10,10,0,0,10,36.531635683999994,79.75481281,0,10,0,0.0,36.531635683999994,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_039f9909c1b8eb52,bidirectional_loop_pair,,2,0,4,0,19,0,11,7,0,0,8,43.719003688,81.208279076,0,8,0,0.0,43.719003688,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03a1ca2217168aa7,bidirectional_loop_pair,,2,0,3,0,6,0,2,3,0,0,6,20.620093346,41.524475725,0,6,0,0.0,20.620093346,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03b4c6b4cadedaf1,bidirectional_loop_pair,,2,0,3,0,11,0,6,4,0,0,6,22.969872825,38.953888642,0,6,0,0.0,22.969872825,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03c82ff41891edca,bidirectional_loop_pair,,2,0,4,0,13,0,8,4,0,0,8,24.894564192,50.481707809,0,8,0,0.0,24.894564192,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03d7fd8cac4ffc7a,bidirectional_loop_pair,,2,0,4,0,13,0,7,5,0,0,8,46.085476872,80.10669057199999,0,8,0,0.0,46.085476872,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03e2019ce44036c6,bidirectional_loop_pair,,2,0,3,0,10,0,8,1,0,0,6,22.353139909999996,38.786550596999994,0,6,0,0.0,22.353139909999996,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03e2d044002c01db,bidirectional_loop_pair,,2,0,4,0,22,0,11,10,0,0,8,50.243882215999996,86.966100772,0,8,0,0.0,50.243882215999996,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03e6a75cfc3c997d,bidirectional_loop_pair,,2,0,5,0,12,0,5,6,0,0,10,37.34832894,76.197631079,0,10,0,0.0,37.34832894,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03efc1b3667eefa3,bidirectional_loop_pair,,2,0,5,0,20,0,12,7,0,0,10,55.144628528000005,100.17407616199999,0,10,0,0.0,55.144628528000005,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_03f911254bf5f39b,bidirectional_loop_pair,,2,0,4,0,11,0,2,8,0,0,8,35.062474411000004,83.721134196,0,8,0,0.0,35.062474411000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_040197187557c7db,bidirectional_loop_pair,,2,0,3,0,7,0,3,3,0,0,6,21.862338713999996,41.494610928,0,6,0,0.0,21.862338713999996,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_040b3fa429b4d421,bidirectional_loop_pair,,2,0,4,0,6,0,1,4,0,0,8,17.728780974000003,39.230827374,0,8,0,0.0,17.728780974000003,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_041df6f488f53d20,bidirectional_loop_pair,,2,0,5,0,17,0,9,7,0,0,10,45.627804014,90.595319576,0,10,0,0.0,45.627804014,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0420420f2d71abed,bidirectional_loop_pair,,2,0,5,0,21,0,9,11,0,0,10,52.38922089600001,104.509084413,0,10,0,0.0,52.38922089600001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0420a6b3661bddc5,bidirectional_loop_pair,,2,0,3,0,9,0,5,3,0,0,6,21.263617101999998,42.23698642,0,5,1,0.0,19.948779825999996,1.314837276,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0420fd26c8c79d3d,bidirectional_loop_pair,,2,0,5,0,17,0,2,14,0,0,10,30.527758566000003,62.870497273000005,0,10,0,0.0,30.527758566000003,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04253414cf6d70ee,bidirectional_loop_pair,,2,0,5,0,10,0,3,6,0,0,10,21.825619605,44.990091660000004,0,10,0,0.0,21.825619605,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_042984575f35ce6c,bidirectional_loop_pair,,2,0,3,0,6,0,1,4,0,0,6,13.399626802,29.010768071,0,6,0,0.0,13.399626802,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_042c075c52ac9ef9,bidirectional_loop_pair,,2,0,3,0,10,0,5,4,0,0,6,31.897349483999996,65.436249138,0,6,0,0.0,31.897349483999996,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_042c6f288b329a62,bidirectional_loop_pair,,2,0,3,0,16,0,10,5,0,0,6,31.181890608000003,49.433076837,0,6,0,0.0,31.181890608000003,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_042e7d298e717f53,bidirectional_loop_pair,,2,0,5,0,16,0,10,5,0,0,10,33.215944375,64.714741743,0,10,0,0.0,33.215944375,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0431053771c36156,bidirectional_loop_pair,,2,0,4,0,14,0,10,3,0,0,8,32.16935165,58.567632689,0,8,0,0.0,32.16935165,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_043645e9f8f858df,bidirectional_loop_pair,,2,0,3,0,5,0,1,3,0,0,6,17.653044166,37.942036912,0,6,0,0.0,17.653044166,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04478823c7794537,bidirectional_loop_pair,,2,0,3,0,8,0,6,1,0,0,6,16.655994888,27.212824012000002,0,6,0,0.0,16.655994888,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04480646736f39ad,bidirectional_loop_pair,,2,0,4,0,13,0,8,4,0,0,8,28.375575687999998,54.592518586,0,8,0,0.0,28.375575687999998,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04493621998debcf,bidirectional_loop_pair,,2,0,5,0,20,0,8,11,0,0,10,48.289360418,88.219245655,0,10,0,0.0,48.289360418,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_046213799a928f97,bidirectional_loop_pair,,2,0,3,0,13,0,10,2,0,0,6,33.598464929,61.239420751,0,6,0,0.0,33.598464929,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_046680cf7c9aa26f,bidirectional_loop_pair,,2,0,5,0,17,0,10,6,0,0,10,42.328446948,79.96212361599999,0,10,0,0.0,42.328446948,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_046ac7f1dc952951,bidirectional_loop_pair,,2,0,3,0,15,0,10,4,0,0,6,34.009125968999996,75.156816596,0,6,0,0.0,34.009125968999996,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_046dc8177d1e450f,bidirectional_loop_pair,,2,0,3,0,14,0,10,3,0,0,6,39.310590609,71.510123263,0,6,0,0.0,39.310590609,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_047142f7ef75dfb0,bidirectional_loop_pair,,2,0,4,0,10,0,3,6,0,0,8,40.880695187,84.48618534799999,0,8,0,0.0,40.880695187,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0473550e2e5ffcee,bidirectional_loop_pair,,2,0,5,0,23,0,10,12,0,0,10,47.839186481,89.70382496900001,0,10,0,0.0,47.839186481,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04797e27e230ecb6,bidirectional_loop_pair,,2,0,5,0,19,0,10,8,0,0,10,51.041329839,92.418759828,0,10,0,0.0,51.041329839,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0484a7a100b3b4d2,bidirectional_loop_pair,,2,0,5,0,10,0,5,4,0,0,10,30.265966788000004,58.352576137999996,0,10,0,0.0,30.265966788000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04866f8ab36b1b18,bidirectional_loop_pair,,2,0,5,0,16,0,6,9,0,0,10,39.255092189,71.93546255000001,0,10,0,0.0,39.255092189,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_048cb36ae5f19138,bidirectional_loop_pair,,2,0,3,0,5,0,1,3,0,0,6,11.276798924,29.281883668,0,6,0,0.0,11.276798924,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04997b4e2faf087e,bidirectional_loop_pair,,2,0,4,0,14,0,6,7,0,0,8,36.451949821,68.253450748,0,8,0,0.0,36.451949821,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_049af3ba0bb4c6c9,bidirectional_loop_pair,,2,0,3,0,8,0,3,4,0,0,6,22.599632323,51.925574219,0,6,0,0.0,22.599632323,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_049d26df1a1bb300,bidirectional_loop_pair,,2,0,5,0,14,0,5,8,0,0,10,58.479090410999994,116.670303492,0,10,0,0.0,58.479090410999994,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04a55a80029d5d69,bidirectional_loop_pair,,2,0,5,0,12,0,7,4,0,0,10,39.981755416999995,77.978255789,0,10,0,0.0,39.981755416999995,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04b7ea2048015a42,bidirectional_loop_pair,,2,0,4,0,12,0,10,1,0,0,8,35.889981896,62.439081487,0,8,0,0.0,35.889981896,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04bf8236084a2ba7,bidirectional_loop_pair,,2,0,3,0,8,0,6,1,0,0,6,17.855618937,32.219739437,0,6,0,0.0,17.855618937,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04c0c046643e4d94,bidirectional_loop_pair,,2,0,3,0,6,0,1,4,0,0,6,20.378662306,41.370306422,0,6,0,0.0,20.378662306,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04c169d57910ac59,bidirectional_loop_pair,,2,0,4,0,11,0,5,5,0,0,8,24.045186796,45.59830413700001,0,8,0,0.0,24.045186796,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04cda7f32c6bf11e,bidirectional_loop_pair,,2,0,5,0,17,0,8,8,0,0,10,31.349825973,61.745336938,0,10,0,0.0,31.349825973,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04d16c6945afcda4,bidirectional_loop_pair,,2,0,5,0,18,0,6,11,0,0,10,34.232267619,76.504166691,0,10,0,0.0,34.232267619,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04df3967ce68cd94,bidirectional_loop_pair,,2,0,5,0,15,0,9,5,0,0,10,36.446165637,70.745924817,0,10,0,0.0,36.446165637,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04e462480581e273,bidirectional_loop_pair,,2,0,3,0,15,0,1,13,0,0,6,20.185905693000002,47.938378908000004,0,2,4,0.0,1.8819828790000002,18.303922814,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04ea9e609cb87e92,bidirectional_loop_pair,,2,0,4,0,13,0,1,11,0,0,8,26.699639055000002,60.529739039999995,0,8,0,0.0,26.699639055000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04ef10508c983263,bidirectional_loop_pair,,2,0,5,0,24,0,10,13,0,0,10,48.681641547,94.137100213,0,10,0,0.0,48.681641547,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04f2b77272b086f2,bidirectional_loop_pair,,2,0,4,0,12,0,4,7,0,0,8,45.971715139000004,95.723518989,0,8,0,0.0,45.971715139000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04f3d0e3f36f7d2d,bidirectional_loop_pair,,2,0,5,0,22,0,10,11,0,0,10,41.408576286,73.375540368,0,10,0,0.0,41.408576286,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04f5212e85757865,bidirectional_loop_pair,,2,0,4,0,12,0,6,5,0,0,8,30.813796365,61.330323506000006,0,8,0,0.0,30.813796365,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_04f9364c821035e1,bidirectional_loop_pair,,2,0,3,0,12,0,6,5,0,0,6,24.243025972999995,45.83344655,0,6,0,0.0,24.243025972999995,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0502c7f17fe7df22,bidirectional_loop_pair,,2,0,5,0,18,0,10,7,0,0,10,31.408232221000002,69.955401374,0,6,4,0.0,20.975771636999998,10.432460584000001,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_050e5b5eb08af125,bidirectional_loop_pair,,2,0,4,0,14,0,5,8,0,0,8,41.309779679,90.411260282,0,8,0,0.0,41.309779679,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_051b2f8d6565f5e2,bidirectional_loop_pair,,2,0,4,0,7,0,3,3,0,0,8,29.020375556,54.184752498,0,6,2,0.0,20.477242313,8.543133243,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0524684ec9c3059e,bidirectional_loop_pair,,2,0,3,0,6,0,2,3,0,0,6,13.7547967,26.7491426,0,6,0,0.0,13.7547967,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_052aac2e925ff885,bidirectional_loop_pair,,2,0,3,0,10,0,4,5,0,0,6,19.155131598,39.260895012000006,0,6,0,0.0,19.155131598,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_053295eae3ba74b4,bidirectional_loop_pair,,2,0,4,0,6,0,1,4,0,0,8,24.728989626999997,53.686929976,0,8,0,0.0,24.728989626999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_053acafe5cb677cd,bidirectional_loop_pair,,2,0,3,0,11,0,6,4,0,0,6,18.419342882,32.103955868,0,6,0,0.0,18.419342882,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0550382ab52cf241,bidirectional_loop_pair,,2,0,5,0,12,0,5,6,0,0,10,37.191170268,69.50957788,0,10,0,0.0,37.191170268,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0552c9173b82a8dc,bidirectional_loop_pair,,2,0,4,0,13,0,4,8,0,0,8,37.355214448000005,82.471806255,0,8,0,0.0,37.355214448000005,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0555ec71e9e5bb6a,bidirectional_loop_pair,,2,0,4,0,4,0,2,1,0,0,8,7.83632246,18.021376999,0,8,0,0.0,7.83632246,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_055e32ce7595c176,bidirectional_loop_pair,,2,0,3,0,5,0,1,3,0,0,6,42.580993854,97.070542649,0,6,0,0.0,42.580993854,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0566dd0fb4f1a466,bidirectional_loop_pair,,2,0,5,0,16,0,11,4,0,0,10,60.347972262,104.48370745899999,0,6,4,0.0,25.75876295,34.589209312,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05756002d9039c92,bidirectional_loop_pair,,2,0,4,0,13,0,9,3,0,0,8,25.203196695999996,41.500245475,0,8,0,0.0,25.203196695999996,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0576f73430abe4f4,bidirectional_loop_pair,,2,0,3,0,16,0,11,4,0,0,6,39.638733623,70.282752638,0,6,0,0.0,39.638733623,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0581bce049fd580e,bidirectional_loop_pair,,2,0,5,0,15,0,7,7,0,0,10,38.95079199,80.22125863000001,0,7,3,0.0,28.502014304,10.448777686,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05843f7a1d817078,bidirectional_loop_pair,,2,0,4,0,20,0,8,11,0,0,8,48.750547339,95.91803673800001,0,8,0,0.0,48.750547339,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05853dc72a0c2f1e,bidirectional_loop_pair,,2,0,4,0,11,0,4,6,0,0,8,45.496569041,86.04912536900001,0,8,0,0.0,45.496569041,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_058657b568415cce,bidirectional_loop_pair,,2,0,5,0,13,0,10,2,0,0,10,45.745207601999994,87.36920706999999,0,10,0,0.0,45.745207601999994,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_058b81fe8e3e682e,bidirectional_loop_pair,,2,0,5,0,28,0,8,19,0,0,10,39.678854218,84.371200287,0,10,0,0.0,39.678854218,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0590050e174ddeef,bidirectional_loop_pair,,2,0,3,0,7,0,1,5,0,0,6,19.589979258,40.792044747999995,0,6,0,0.0,19.589979258,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05a07d69a500842a,bidirectional_loop_pair,,2,0,5,0,20,0,10,9,0,0,10,51.543673263,97.357148918,0,10,0,0.0,51.543673263,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05a268e19bf69026,bidirectional_loop_pair,,2,0,5,0,8,0,4,3,0,0,10,20.972370633,38.82858689300001,0,10,0,0.0,20.972370633,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05be2c452c39dc32,bidirectional_loop_pair,,2,0,5,0,8,0,1,6,0,0,10,17.840468722,39.889494758999994,0,10,0,0.0,17.840468722,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05cef7cd43f6f945,bidirectional_loop_pair,,2,0,3,0,10,0,4,5,0,0,6,26.154582343,57.939611594999995,0,6,0,0.0,26.154582343,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05d0dd321caa1901,bidirectional_loop_pair,,2,0,5,0,16,0,10,5,0,0,10,33.165691449,60.27838941499999,0,10,0,0.0,33.165691449,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05d275fd5d74c3f1,bidirectional_loop_pair,,2,0,4,0,11,0,1,9,0,0,8,32.424664784,68.61417341399999,0,8,0,0.0,32.424664784,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05e211d88e36f999,bidirectional_loop_pair,,2,0,3,0,6,0,1,4,0,0,6,16.377432851000002,38.850032354,0,6,0,0.0,16.377432851000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05e22a73b3a7cad6,bidirectional_loop_pair,,2,0,4,0,13,0,5,7,0,0,8,41.460602493,75.042589881,0,8,0,0.0,41.460602493,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05ea19fb88c16bab,bidirectional_loop_pair,,2,0,3,0,6,0,1,4,0,0,6,37.999254666999995,84.125680811,0,6,0,0.0,37.999254666999995,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05eb42a2c291edc2,bidirectional_loop_pair,,2,0,4,0,21,0,8,12,0,0,8,34.315329410000004,74.33225020100001,0,8,0,0.0,34.315329410000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05f608972e01ccd4,bidirectional_loop_pair,,2,0,5,0,22,0,10,11,0,0,10,45.430054887999994,86.448802016,0,10,0,0.0,45.430054887999994,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05fa76ac0a70e305,bidirectional_loop_pair,,2,0,3,0,5,0,0,4,0,0,6,15.578402751,36.698235163,0,2,4,0.0,5.716584028,9.861818722999999,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_05fba9f94470d339,bidirectional_loop_pair,,2,0,4,0,11,0,6,4,0,0,8,39.699115502999994,77.660491639,0,8,0,0.0,39.699115502999994,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0624caf0578f14fc,bidirectional_loop_pair,,2,0,5,0,18,0,12,5,0,0,10,48.361100836000006,82.643155603,0,10,0,0.0,48.361100836000006,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0628d3dfdde72d69,bidirectional_loop_pair,,2,0,5,0,19,0,11,7,0,0,10,38.841673989,69.879996577,0,10,0,0.0,38.841673989,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_062d95404229f4df,bidirectional_loop_pair,,2,0,4,0,12,0,8,3,0,0,8,37.794265534000004,62.51537720099999,0,8,0,0.0,37.794265534000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_063d13efb67275f4,bidirectional_loop_pair,,2,0,4,0,12,0,8,3,0,0,8,35.914639486,66.63335516299999,0,8,0,0.0,35.914639486,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0645c471fd9edf88,bidirectional_loop_pair,,2,0,4,0,13,0,5,7,0,0,8,33.741678194,65.618406286,0,8,0,0.0,33.741678194,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_064cfec5b36e9e6f,bidirectional_loop_pair,,2,0,5,0,16,0,6,9,0,0,10,36.515587345,76.832918618,0,10,0,0.0,36.515587345,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_064eddb87e3d809e,bidirectional_loop_pair,,2,0,5,0,18,0,6,11,0,0,10,38.866513680000004,83.28034899599999,0,10,0,0.0,38.866513680000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0651366fc3a7464e,bidirectional_loop_pair,,2,0,5,0,16,0,6,9,0,0,10,47.299550387,92.26908273,0,10,0,0.0,47.299550387,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_065af137c8159a7d,bidirectional_loop_pair,,2,0,4,0,16,0,10,5,0,0,8,41.22367618,67.35712198099999,0,8,0,0.0,41.22367618,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_0665b20e7227d531,bidirectional_loop_pair,,2,0,4,0,14,0,8,5,0,0,8,38.338888544,67.850832928,0,8,0,0.0,38.338888544,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
