candidate_id,population_unit_id,walk_min_to_candidate,building_piece_population_model,already_covered_10min,municipality_code
P2V2S_0002,20230101_000000::RLB-3d8cf18d-9160-44fa-9f58-5a8faa78b88c::SEC=970580000059,4.145249267296245,0.0714311455886643,False,097058
P2V2S_0002,20230101_000000::RLB-4ed3cdeb-5518-4604-accf-dacc64444b17::SEC=970580000059,1.7313358737038218,0.6852788526630467,False,097058
P2V2S_0002,20230101_000000::RLB-51cbd96b-c3b7-4da0-99ad-ad1fbaac192c::SEC=970580000059,0.5473043472067328,2.878728436875837,False,097058
P2V2S_0002,20230101_000000::RLB-a33333d3-5013-4e17-8fed-16a260ce05e0::SEC=970580000059,2.6842012378617213,0.3383701226930548,False,097058
P2V2S_0002,20230101_000000::RLB-a714d7f2-8d84-465a-b64c-04df02aa8354::SEC=970580000059,3.7590790435070587,0.5684601804054067,False,097058
P2V2S_0002,20230101_000000::RLB-b4418dba-6a73-4ab4-83f3-909c6f9654ad::SEC=970580000059,4.3279091667118905,0.6638557794812852,False,097058
P2V2S_0002,20230101_000000::RLB-b51c328c-2093-46e7-93bd-41a62ca83563::SEC=970580000059,7.986324083621382,0.1805488651024439,False,097058
P2V2S_0002,20230101_000000::RLB-be221cc0-5936-45d3-a4c0-8572f8b1283e::SEC=970580000059,2.974573480877872,6.277651382854579,False,097058
P2V2S_0002,20230101_000000::RLB-c6ec6e34-1923-47dc-b0ae-dfc3e1898568::SEC=970580000059,9.752021727267502,0.2794502220766149,False,097058
P2V2S_0002,20230101_000000::RLB-d7982da9-0b9a-48ea-9408-a999ace70553::SEC=970580000059,4.6883646164739625,0.1765732216851604,False,097058
P2V2S_0002,20230101_000000::RLB-f766f2c4-344b-4f7b-9330-96737ba85abb::SEC=970580000059,8.168931363730062,2.5362190558952085,False,097058
P2V2S_0002,20230101_000000::RLB-f95900e4-7b17-4b14-9d97-f33543d94064::SEC=970580000059,4.712567812491503,1.7614709346164346,False,097058
P2V2S_0003,20230101_000000::RLB-c7ea7a1a-89a2-4482-bff7-d699cb5d720c::SEC=970580000014,9.569159559334523,4.388941558381096,False,097058
P2V2S_0003,20230101_000000::RLB-24ae1957-07ad-4271-8cb6-5dc9bc6d309f::SEC=970580000015,3.068151301992741,2.22027039071271,False,097058
P2V2S_0003,20230101_000000::RLB-2d4ad6bd-7bba-4b67-93fb-960e667a1fa1::SEC=970580000015,0.7607994755717449,3.1356917825010897,False,097058
P2V2S_0003,20230101_000000::RLB-45550c2c-8881-48e2-b598-437ea6159cab::SEC=970580000015,1.3932654426969475,1.914295322909094,False,097058
P2V2S_0003,20230101_000000::RLB-5eed36e7-8776-4d1b-a643-b64e283890cc::SEC=970580000015,1.3653759804196957,0.3294197304668246,False,097058
P2V2S_0003,20230101_000000::RLB-61d340e5-ee29-490c-8414-5742cf3fc309::SEC=970580000015,1.138728258842307,0.7251906975402851,False,097058
P2V2S_0003,20230101_000000::RLB-750121fa-33d3-4ff0-87cc-92f605732624::SEC=970580000015,1.4085081933909156,1.4631706921650482,False,097058
P2V2S_0003,20230101_000000::RLB-8674957a-8b41-4c31-ad7f-a7b2b766e44a::SEC=970580000015,1.008751370250354,1.9023548211691224,False,097058
