procom_res,origin_name,procom_lav,destination_name,workers,rank,category,share_of_origin_pct,cumulative_share_pct,rail_addressability,rail_evidence,feeder_objective_eligible,rail_semantics
097092,La Valletta Brianza,013143,Mariano Comense,4,74,OTHER_EXTERNAL,0.222717,91.314031,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016250,Medolago,4,75,OTHER_EXTERNAL,0.222717,91.536748,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015205,Segrate,4,76,OTHER_EXTERNAL,0.222717,91.759465,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108003,Albiate,3,77,OTHER_EXTERNAL,0.167038,91.926503,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013009,Anzano del Parco,3,78,OTHER_EXTERNAL,0.167038,92.093541,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015051,Carugate,3,79,OTHER_EXTERNAL,0.167038,92.260579,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108021,Concorezzo,3,80,OTHER_EXTERNAL,0.167038,92.427617,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013118,Inverigo,3,81,OTHER_EXTERNAL,0.167038,92.594655,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108054,Lentate sul Seveso,3,82,OTHER_EXTERNAL,0.167038,92.761693,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108030,Meda,3,83,OTHER_EXTERNAL,0.167038,92.928731,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013170,Orsenigo,3,84,OTHER_EXTERNAL,0.167038,93.095768,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097068,Pescate,3,85,OTHER_EXTERNAL,0.167038,93.262806,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108048,Verano Brianza,3,86,OTHER_EXTERNAL,0.167038,93.429844,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013003,Albavilla,2,87,OTHER_EXTERNAL,0.111359,93.541203,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108007,Bernareggio,2,88,OTHER_EXTERNAL,0.111359,93.652561,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108009,Biassono,2,89,OTHER_EXTERNAL,0.111359,93.763920,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016037,Brembate,2,90,OTHER_EXTERNAL,0.111359,93.875278,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,017029,Brescia,2,91,OTHER_EXTERNAL,0.111359,93.986637,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108051,Busnago,2,92,OTHER_EXTERNAL,0.111359,94.097996,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013035,Cabiate,2,93,OTHER_EXTERNAL,0.111359,94.209354,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016046,Calusco d'Adda,2,94,OTHER_EXTERNAL,0.111359,94.320713,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015044,Cambiago,2,95,OTHER_EXTERNAL,0.111359,94.432071,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013041,Cantù,2,96,OTHER_EXTERNAL,0.111359,94.543430,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108016,Carnate,2,97,S8_DIRECT,0.111359,94.654788,DIRECT_S8_GTFS_VERIFIED,S01511,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016057,Carvico,2,98,OTHER_EXTERNAL,0.111359,94.766147,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108022,Correzzana,2,99,OTHER_EXTERNAL,0.111359,94.877506,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013107,Gera Lario,2,100,OTHER_EXTERNAL,0.111359,94.988864,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013110,Grandate,2,101,OTHER_EXTERNAL,0.111359,95.100223,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016117,Grassobbio,2,102,OTHER_EXTERNAL,0.111359,95.211581,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097039,Imbersago,2,103,OTHER_EXTERNAL,0.111359,95.322940,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016132,Mapello,2,104,OTHER_EXTERNAL,0.111359,95.434298,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108031,Mezzago,2,105,OTHER_EXTERNAL,0.111359,95.545657,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108032,Misinto,2,106,OTHER_EXTERNAL,0.111359,95.657016,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015166,Paderno Dugnano,2,107,OTHER_EXTERNAL,0.111359,95.768374,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016171,Pontida,2,108,OTHER_EXTERNAL,0.111359,95.879733,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015182,Rho,2,109,OTHER_EXTERNAL,0.111359,95.991091,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016207,Stezzano,2,110,OTHER_EXTERNAL,0.111359,96.102450,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015221,Trezzo sull'Adda,2,111,OTHER_EXTERNAL,0.111359,96.213808,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013227,Turate,2,112,OTHER_EXTERNAL,0.111359,96.325167,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016238,Villa d'Adda,2,113,OTHER_EXTERNAL,0.111359,96.436526,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108002,Aicurzio,1,114,OTHER_EXTERNAL,0.055679,96.492205,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016006,Almenno San Bartolomeo,1,115,OTHER_EXTERNAL,0.055679,96.547884,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016005,Almè,1,116,OTHER_EXTERNAL,0.055679,96.603563,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013006,Alserio,1,117,OTHER_EXTERNAL,0.055679,96.659243,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013007,Alzate Brianza,1,118,OTHER_EXTERNAL,0.055679,96.714922,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015010,Arluno,1,119,OTHER_EXTERNAL,0.055679,96.770601,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013012,Arosio,1,120,OTHER_EXTERNAL,0.055679,96.826281,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,024008,Arzignano,1,121,OTHER_EXTERNAL,0.055679,96.881960,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015011,Assago,1,122,OTHER_EXTERNAL,0.055679,96.937639,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016016,Azzano San Paolo,1,123,OTHER_EXTERNAL,0.055679,96.993318,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108005,Barlassina,1,124,OTHER_EXTERNAL,0.055679,97.048998,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015027,Bollate,1,125,OTHER_EXTERNAL,0.055679,97.104677,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016030,Bonate Sopra,1,126,OTHER_EXTERNAL,0.055679,97.160356,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016034,Bottanuco,1,127,OTHER_EXTERNAL,0.055679,97.216036,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108010,Bovisio-Masciago,1,128,OTHER_EXTERNAL,0.055679,97.271715,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015040,Bussero,1,129,OTHER_EXTERNAL,0.055679,97.327394,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,012026,Busto Arsizio,1,130,OTHER_EXTERNAL,0.055679,97.383073,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108052,Caponago,1,131,OTHER_EXTERNAL,0.055679,97.438753,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,012040,Cassano Magnago,1,132,OTHER_EXTERNAL,0.055679,97.494432,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013055,Cassina Rizzardi,1,133,OTHER_EXTERNAL,0.055679,97.550111,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015070,Cernusco sul Naviglio,1,134,OTHER_EXTERNAL,0.055679,97.605791,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108019,Cesano Maderno,1,135,OTHER_EXTERNAL,0.055679,97.661470,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015076,Cesate,1,136,OTHER_EXTERNAL,0.055679,97.717149,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,018051,Codevilla,1,137,OTHER_EXTERNAL,0.055679,97.772829,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016089,Curno,1,138,OTHER_EXTERNAL,0.055679,97.828508,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016091,Dalmine,1,139,OTHER_EXTERNAL,0.055679,97.884187,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,014027,Dubino,1,140,OTHER_EXTERNAL,0.055679,97.939866,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013097,Eupilio,1,141,OTHER_EXTERNAL,0.055679,97.995546,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016096,Fara Gera d'Adda,1,142,OTHER_EXTERNAL,0.055679,98.051225,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,012068,Ferno,1,143,OTHER_EXTERNAL,0.055679,98.106904,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013102,Fino Mornasco,1,144,OTHER_EXTERNAL,0.055679,98.162584,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097038,Garlate,1,145,OTHER_EXTERNAL,0.055679,98.218263,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015106,Gessate,1,146,OTHER_EXTERNAL,0.055679,98.273942,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015114,Inzago,1,147,OTHER_EXTERNAL,0.055679,98.329621,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015116,Lainate,1,148,OTHER_EXTERNAL,0.055679,98.385301,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013121,Lambrugo,1,149,OTHER_EXTERNAL,0.055679,98.440980,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,098031,Lodi,1,150,OTHER_EXTERNAL,0.055679,98.496659,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,017096,Lumezzane,1,151,OTHER_EXTERNAL,0.055679,98.552339,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108029,Macherio,1,152,OTHER_EXTERNAL,0.055679,98.608018,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097045,Malgrate,1,153,OTHER_EXTERNAL,0.055679,98.663697,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015136,Masate,1,154,OTHER_EXTERNAL,0.055679,98.719376,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013147,Merone,1,155,OTHER_EXTERNAL,0.055679,98.775056,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108034,Muggiò,1,156,OTHER_EXTERNAL,0.055679,98.830735,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015157,Novate Milanese,1,157,OTHER_EXTERNAL,0.055679,98.886414,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,012109,Origgio,1,158,OTHER_EXTERNAL,0.055679,98.942094,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108036,Ornago,1,159,OTHER_EXTERNAL,0.055679,98.997773,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015167,Pantigliate,1,160,OTHER_EXTERNAL,0.055679,99.053452,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015170,Pero,1,161,OTHER_EXTERNAL,0.055679,99.109131,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,033032,Piacenza,1,162,OTHER_EXTERNAL,0.055679,99.164811,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013188,Ponte Lambro,1,163,OTHER_EXTERNAL,0.055679,99.220490,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016172,Pontirolo Nuovo,1,164,OTHER_EXTERNAL,0.055679,99.276169,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,012118,Samarate,1,165,OTHER_EXTERNAL,0.055679,99.331849,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,012119,Saronno,1,166,OTHER_EXTERNAL,0.055679,99.387528,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016198,Seriate,1,167,OTHER_EXTERNAL,0.055679,99.443207,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015211,Settimo Milanese,1,168,OTHER_EXTERNAL,0.055679,99.498886,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108041,Sovico,1,169,OTHER_EXTERNAL,0.055679,99.554566,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016209,Suisio,1,170,OTHER_EXTERNAL,0.055679,99.610245,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016213,Terno d'Isola,1,171,OTHER_EXTERNAL,0.055679,99.665924,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,006174,Tortona,1,172,OTHER_EXTERNAL,0.055679,99.721604,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016219,Treviglio,1,173,OTHER_EXTERNAL,0.055679,99.777283,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015220,Trezzano sul Naviglio,1,174,OTHER_EXTERNAL,0.055679,99.832962,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015222,Tribiano,1,175,OTHER_EXTERNAL,0.055679,99.888641,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108043,Triuggio,1,176,OTHER_EXTERNAL,0.055679,99.944321,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015242,Vimodrone,1,177,OTHER_EXTERNAL,0.055679,100.000000,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
