physical_cluster_id,cell_id,walk_min_to_stop,pop_calibrated_2025
EX_002,WP_00914,1.9437238066189144,10.967598085343369
EX_002,WP_00915,3.0866069109732948,42.1908043638436
EX_002,WP_00916,3.5193983223429557,45.83615537755982
EX_002,WP_00917,5.067655159394966,43.9165734560271
EX_002,WP_00918,6.280187753279299,43.43286656651134
EX_002,WP_00919,6.328512518222246,47.468356077784144
EX_002,WP_01021,11.747476976145874,0.2624528719251546
EX_002,WP_01022,9.837795629490916,4.279719209937992
EX_002,WP_01023,7.652693758393365,7.309908222240472
EX_002,WP_01024,6.989814523364078,16.83988687904342
EX_002,WP_01025,6.127096895822816,16.451959679682002
EX_002,WP_01026,6.029694354576257,16.459430106429316
EX_002,WP_01027,5.287531324047752,16.867438941233214
EX_002,WP_01028,5.3744571159228025,16.134411422584982
EX_002,WP_01029,3.117152055782593,14.994983286002062
EX_002,WP_01030,1.587676399028207,15.338293815547337
EX_002,WP_01031,0.8741136141122896,11.210948695704792
EX_002,WP_01032,3.1936065657781048,41.75240639071974
EX_002,WP_01033,3.6980521988891706,47.22201681036788
EX_002,WP_01034,3.748865677290539,44.08308226469962
EX_002,WP_01035,5.846047378986357,16.27054406242842
EX_002,WP_01036,8.242726939657736,4.918019593676172
EX_002,WP_01149,11.573937187386173,7.46966235794366
EX_002,WP_01150,10.861603329877008,7.456297297591047
EX_002,WP_01151,7.650937244335652,8.401984747617771
EX_002,WP_01152,6.544853595968009,8.193351843157753
EX_002,WP_01153,5.645533488285036,6.94466547302267
EX_002,WP_01154,4.7044099195377616,6.856114652847984
EX_002,WP_01155,4.165290094658067,17.17368104465494
EX_002,WP_01156,3.969205048132901,16.22700386035538
EX_002,WP_01157,2.787576462043102,16.72433195766865
EX_002,WP_01158,1.3748717525550664,16.55607064654087
EX_002,WP_01159,0.8588592102231694,16.753623552822827
EX_002,WP_01160,1.6380056648615813,11.97790278131071
EX_002,WP_01161,2.7175099859095377,45.86672446756575
EX_002,WP_01162,4.152608471757408,44.18716891376309
EX_002,WP_01274,9.137221020036288,15.854640050050866
EX_002,WP_01275,9.599529029815741,8.386808822100932
EX_002,WP_01276,7.36265753263216,7.84485594903972
EX_002,WP_01277,6.085989879885377,2.770244546304017
EX_002,WP_01278,5.574980208613697,5.0634862139878525
EX_002,WP_01279,4.969570212193351,11.171580616729456
EX_002,WP_01280,4.038031973473547,12.16152726497992
EX_002,WP_01281,3.202925813057276,10.81681883732966
EX_002,WP_01282,2.5081740430888124,17.790424108066365
EX_002,WP_01283,1.8620366509839195,17.649453848124402
EX_002,WP_01284,2.3231317204094175,12.257310197506984
EX_002,WP_01285,3.9885817145159397,45.19138362316874
EX_002,WP_01286,5.499927227070552,42.04489434906244
EX_002,WP_01396,10.349012236153017,9.50549631098599
EX_002,WP_01397,8.296725935981515,5.368701295850461
EX_002,WP_01398,8.794935669291725,1.3038159268756973
EX_002,WP_01399,7.973119861326776,1.100718461918073
EX_002,WP_01400,6.58440822451379,2.549789545609606
EX_002,WP_01401,6.194923709670225,10.324733656704934
EX_002,WP_01402,6.018953324054014,17.197246609585267
