plan_id,scenario_id,topology_family,uniform_headway_min,span_id,span_minutes,calendar_id,annual_service_days,exact_annual_bus_km,public_route_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_case_count,stress_min_connection_match_share,stress_median_connection_match_share,stress_p10_connection_match_share,stress_max_unmatched_connection_event_count,stress_median_unmatched_connection_event_count,stress_max_incomplete_route_count,stress_complete_all_routes_case_count,stress_complete_all_routes_case_share,stress_median_route_unweighted_mean_gap_min,stress_p90_route_unweighted_mean_gap_min,stress_worst_route_weighted_mean_gap_min,stress_max_fleet_recovery15,stress_fleet_recovery15_escalation_case_count,stress_max_vehicle_cycle_hours_per_service_day,baseline_exact_fleet_recovery15,public_explicit_existing_stop_count,public_explicit_proposed_stop_count,public_explicit_field_check_pending_count,current_worst_municipality_access_lower_bound_10min,hard_current_worst_municipality_lower_bound_nonregression_pass,known_current_municipal_lower_bound_regression_count_10min,known_current_municipal_lower_bound_regression_codes_10min_json,full_current_service_baseline_complete,weighted_composite_score_used,full_gjt_calculated,missed_connection_probability_inferred,passenger_route_weights_inferred,primary_selected,runner_up_selected,robust_frontier_classes,robust_frontier_member
P2PLAN_df4d5bfdbc8fade3,P2_1c505c091c9f5b21,blank_slate,20,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,105176.002838,1,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,221.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,15.769315622841834,17.179211782822517,17.845923039697016,2,0,13.28058608648,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_dfd1511be08861af,P2_dd354addff4542c4,blank_slate,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,102900.021294,1,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,90.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,0,0.0,15.296294865113868,21.769823436146122,22.798612368496123,2,0,13.528876527093333,2,3,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_e0cbda2d7ab8f9ef,P2_6560a07ee7940940,single_compact_loop,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,87776.91067,1,0.089500296527,0.202591291596,0.257446122229,0.033694851388,0.055548320348,0.063137253657,1234.0,81,0.9893617021276596,0.9893617021276596,0.9893617021276596,1,1,1,27,0.3333333333333333,25.166450565861975,31.14036704651254,32.407145393894226,1,0,8.13039622248,1,3,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_e29927ce4246e204,P2_373a2b2dbf17f0d2,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,110355.113291,1,0.116568545999,0.236790601492,0.292316453755,0.0,0.0,0.00566028293,90.0,81,0.9727891156462585,0.9862068965517241,0.9862068965517241,4,2,1,0,0.0,17.066222881531612,21.705702158896123,24.810688752713872,2,0,18.471023722875,2,1,2,2,0.0,true,2,"[""097010"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_e2bfa42cb88eb061,P2_42a9b50ab64792f3,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,106331.889822,1,0.098632404407,0.239514617318,0.303641059272,0.031914729768,0.060146651461,0.063137253657,641.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,22.136582575281615,30.37132627601894,31.86691350201894,1,0,11.685924341133333,1,3,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_e2c6f87efed0c962,P2_201349cc1e6155e2,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,108032.174332,1,0.132517015798,0.275294612334,0.337172414787,0.0,0.0,0.0,641.0,81,0.963302752293578,0.963302752293578,0.963302752293578,4,4,1,0,0.0,21.5328696071459,30.403528347463865,31.941894960113867,1,0,11.05321964349,1,3,0,0,0.0,true,3,"[""097010"",""097058"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_e5675d3cd3235694,P2_39309e97f4fa3d4d,blank_slate,20,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,106227.265997,1,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,221.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.067525989904297,15.728212604804297,16.09326380733738,2,0,17.81404221112,2,2,2,2,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_e57f3204d770b11c,P2_2ad990d0f4719858,hybrid_interlined,20,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,110516.163953,2,0.06956360805,0.158096537257,0.204207321376,0.0,0.000465712767,0.013951238382,90.0,81,0.9836065573770492,0.9917582417582418,0.9836065573770492,6,3,2,0,0.0,14.284267916107595,15.229049023757387,16.25924182164433,3,0,18.374102038198334,3,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_e64d15799e9c2cf0,P2_46d3fc0e6b13df71,blank_slate,20,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,107836.15449,1,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,221.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.323117444095748,14.959915851345102,16.510214562641835,2,0,10.8951477828,2,2,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_e685289a438b0163,P2_a112d4f2cc25db49,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,107756.689897,1,0.081879864764,0.207126248876,0.270110778917,0.0,0.0,0.0,733.0,81,0.9841269841269841,0.9921875,0.984375,2,1,1,0,0.0,15.221324420063869,21.206981824546123,22.93652294164612,2,0,13.09328244064,2,2,1,1,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_e702bc6a0949cd2e,P2_e380fd1c4e01ec63,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,110853.463115,1,0.080279390133,0.216663692081,0.276299461466,0.0,0.0,0.0,490.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,18.86138753328162,20.73449426348162,21.73449426348162,2,0,14.311814639713333,2,2,2,2,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_e9ea56dafbf2a7b9,P2_797f3c5fa3d228fb,blank_slate,15,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,104675.716253,1,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,221.0,81,0.9817351598173516,0.9908256880733946,0.9817351598173516,4,2,1,0,0.0,12.83117622154221,14.81327222331278,15.805071748112779,2,0,15.922080219786666,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_ea314c12cb76edac,P2_f77c2ba98980326c,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,110978.462453,1,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,844.0,81,0.9795918367346939,0.9863945578231292,0.9795918367346939,3,2,1,0,0.0,15.982943671213867,17.396966471463866,18.06098927171387,2,27,10.858575990058334,1,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_eb6652e5fa916caf,P2_49faf41dbb619aa0,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,97147.438094,1,0.052721762669,0.137326479142,0.188415932881,0.0,0.006505370732,0.009189912991,139.0,81,0.984375,0.9921875,0.984375,2,1,1,0,0.0,15.60041038996387,16.844088798363867,20.411992342881614,2,54,9.792493325226667,1,2,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_eb81b3bc7f4a9801,P2_f310802c44431269,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,93353.478125,1,0.086041434286,0.210009750506,0.252942038261,0.0,0.0,0.0,490.0,81,0.9795918367346939,0.9863945578231292,0.9795918367346939,3,2,1,0,0.0,16.34331662396387,17.51270440896387,18.01270440896387,2,27,10.314694283166666,1,2,0,0,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_eb873d185ed14002,P2_83df62ba410ac17c,two_radial_out_and_back_feeders,20,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,99821.036545,2,0.05483752116,0.153529561677,0.208416350158,0.0,0.0,0.000465712767,0.0,81,0.9874213836477987,0.9937106918238994,0.9875,4,2,2,27,0.3333333333333333,14.499531760602633,15.415064492396159,16.580338277559033,3,0,13.01344538136,3,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_ec23b2eefe9b0db6,P2_bc532d83c07371af,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,107695.417061,1,0.04799568673,0.151404771835,0.228379359125,0.0,0.019833047594,0.093473095134,753.0,81,0.963302752293578,0.9813084112149533,0.9724770642201835,4,2,1,0,0.0,28.998556780982693,32.06344585820044,34.7148275640959,1,0,12.38645047506,1,0,3,3,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_ec6ec29aee11ea3e,P2_a613ccb57b8d55d8,interlined_figure8,60,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,109095.113254,2,0.150450585904,0.328482875665,0.457178809315,0.0,0.0,0.0,733.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,23.0617427414929,25.94529973766254,28.32919703321254,3,18,16.78241733184,2,3,3,3,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_ed0a47f2c02c593f,P2_8031197355654327,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,90767.050156,1,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,221.0,81,0.9795918367346939,0.9863945578231292,0.9795918367346939,3,2,1,0,0.0,16.87944411146387,18.43923959896387,18.99903508646387,1,0,8.82789211375,1,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_f010230cd695151e,P2_f2143ff4248db98f,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,107558.568819,1,0.060460001139,0.174186053443,0.244271439176,0.0,0.006505370732,0.009189912991,490.0,81,0.9841269841269841,0.9921875,0.984375,2,1,1,0,0.0,14.883214986963868,20.353873296981615,22.41255667694612,2,0,12.87400259808,2,2,2,2,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_f24fb31f35e2704e,P2_06755a34f49f025f,single_compact_loop,20,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,96110.241928,1,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,221.0,81,0.9726775956284153,0.9944444444444445,0.9834254143646409,5,1,1,0,0.0,14.142746506509035,17.316016748057702,18.35078854023645,2,0,13.12254233125,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_f397bd923b319077,P2_aafcdb7105f63b4b,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,107695.417061,1,0.04799568673,0.151404771835,0.228379359125,0.0,0.019833047594,0.093473095134,753.0,81,0.963302752293578,0.9813084112149533,0.9724770642201835,4,2,1,0,0.0,28.998556780982693,32.06344585820044,34.7148275640959,1,0,12.38645047506,1,0,3,3,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_f46f3644774ed0f2,P2_d242d6edcd84512c,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,99909.869685,1,0.105002950294,0.24565206783,0.330400472567,0.0,0.0,0.0,733.0,81,0.981651376146789,1.0,0.981651376146789,2,0,1,45,0.5555555555555556,24.618575991381615,30.51356477586387,32.51356477586387,1,0,10.148298808796667,1,2,2,2,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_f4f4d285bf519656,P2_1c505c091c9f5b21,blank_slate,20,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,100428.474932,1,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,221.0,81,0.9726775956284153,0.9944444444444445,0.9834254143646409,5,1,1,0,0.0,15.83858162368645,17.20679674223645,17.82501186078645,2,0,15.217338224091666,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_f5479d5993d42cbb,P2_a815c45bca43374b,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,108429.049433,1,0.081675190265,0.215206057737,0.290779931744,0.0,0.0,0.000465712767,733.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,21.389876848781615,30.19487834816894,32.19487834816894,1,0,12.206129330595,1,1,3,3,0.0,true,2,"[""097010"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_f7f8cd0ee3ef7785,P2_f77c2ba98980326c,blank_slate,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,102555.439572,1,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,844.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,15.30711216557252,16.721134965822518,17.433653904397012,2,0,14.0868012844,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_f90337804ba7460f,P2_06755a34f49f025f,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,90767.050156,1,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,221.0,81,0.9795918367346939,0.9863945578231292,0.9795918367346939,3,2,1,0,0.0,16.87944411146387,18.43923959896387,18.99903508646387,1,0,8.82789211375,1,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_f96bf91eec36d377,P2_630176384d80fc43,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,106242.285575,1,0.162592736817,0.303194432711,0.373691989625,0.0,0.0,0.0,753.0,81,0.963302752293578,0.9813084112149533,0.9813084112149533,4,2,1,0,0.0,28.849862179382693,30.94903199790044,32.94903199790044,1,0,12.60509879124,1,3,1,1,0.0,true,1,"[""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_f9db0256b43d2b87,P2_c10f0ec58a98978a,blank_slate,30,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,104763.97767,1,0.094428297761,0.238865786157,0.29758147865,0.0,0.0,0.0,490.0,81,0.9920634920634921,1.0,0.9920634920634921,1,0,1,45,0.5555555555555556,17.950743370281614,21.840222647646122,25.331311862463867,2,0,14.619608118933334,2,1,3,3,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_fa008810caa40bda,P2_cdd20a132d6e273d,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,108731.185018,1,0.07116275898,0.201605561666,0.300731020634,0.0,0.0,0.000465712767,375.0,81,0.9862068965517241,0.9930555555555556,0.9862068965517241,2,1,1,0,0.0,19.036744116281618,20.767315188181612,20.767315188181612,2,0,15.153080875443333,2,2,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_fb305288990f33a7,P2_2ca749a2a368b48f,blank_slate,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,109240.178511,1,0.081179345927,0.20256526837,0.296334373215,0.034222283209,0.131290820698,0.1719969483,567.0,81,0.9920634920634921,1.0,0.9920634920634921,1,0,1,45,0.5555555555555556,17.775420857781615,21.664900135146123,25.72016049646387,2,0,15.465319866933333,2,3,0,0,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_fb75899f32402be4,P2_f3d37fa831bda36c,blank_slate,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,102718.841048,1,0.068081706399,0.188631834721,0.232953465913,0.0,0.0,0.0,643.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.318443910819154,15.419672844404298,16.644435378165237,2,0,18.85060724392,2,1,3,3,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_fcedd2a35ce798a4,P2_1d6d9059fae20b5a,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,108826.407589,1,0.089644584924,0.205491097133,0.273710136617,0.0,0.0,0.0,375.0,81,0.9795918367346939,0.9863945578231292,0.9795918367346939,3,2,1,0,0.0,16.206594597463866,17.389654585113867,17.889654585113867,2,36,10.500180499118333,1,2,0,0,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_fd84ab6b04e15bf8,P2_b4e03ee9772a6eae,hybrid_interlined,15,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,104691.825788,2,0.07449182533,0.181798054319,0.21381531406,0.0,0.0,0.0,221.0,81,0.9819004524886877,0.990909090909091,0.9819004524886877,8,4,2,0,0.0,13.173033853634424,14.843494079984055,16.597620523831615,4,0,13.908981505713333,4,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_fe394c2674bfe837,P2_53fd2d4d99e137fc,blank_slate,20,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,99164.729005,1,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,15.685187564822517,16.852805105172518,17.401301243497013,2,0,13.35006871016,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_ffcbcfb03a53fb31,P2_e9c8db434d1985dc,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,108954.452169,1,0.095795133313,0.252397441406,0.364011177271,0.034857470318,0.131290820698,0.175453129957,567.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,21.439074593281617,30.23915631821894,32.23915631821894,1,0,12.171854901926666,1,3,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
