scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,reference_budget_feasible_no_extension_policy_count,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,territorial_other_core_worker_mass_upper_bound,territorial_other_external_worker_mass_upper_bound,territorial_total_worker_mass_upper_bound_reporting_only,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key,was_on_prior_robustness_frontier
P2_e9a204ae7ebd9eef,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,134,0,134,0.08817433988,0.188487924141,0.252782924787,0.0,0.000465712767,0.013951238382,0.0,4,11.515347775,26.409365759,1,2,H30_CORE_0600_2200,true
P2_e9d03846d7d0f928,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200,true
P2_ea36aabdea3698f9,hybrid_interlined,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,447,0,447,0.104445155783,0.208861981198,0.255241115532,0.0,0.0,0.0,0.0,0,9.860355991,16.838156333,2,2,H30_CORE_0600_2200,true
P2_eab3b197069f7918,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,356,0,356,0.070965656614,0.154943151142,0.196652197246,0.0,0.0,0.0,0.0,0,6.40028061,11.123595904,2,2,H30_CORE_0600_2200,false
P2_eac95c6c066e84e1,short_turn_overlay,30,CORE_0600_2200,360,1320,3,True,0.031914729768,2,0,116,0,116,0.07122526011,0.174694074861,0.231585936693,0.031914729768,0.060146651461,0.063137253657,0.0,1,7.905107778,19.347376521,2,2,H30_CORE_0600_2200,true
P2_eb03e7032e9ce9e5,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_eb155ed82fc4fc06,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200,true
P2_eb46f860b1bacb63,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_ebb51b7f89848e46,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200,true
P2_ebd5ffadbcab446b,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,490,0,490,0.065792941786,0.154874093467,0.211922605731,0.0,0.0,0.0,0.0,1,6.798178807,12.261503716,1,2,H30_CORE_0600_2200,false
P2_ebeca863bc35c89f,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.034222283209,1,0,567,0,567,0.081179345927,0.20256526837,0.296334373215,0.034222283209,0.131290820698,0.1719969483,0.0,0,13.129829148,23.634067955,1,2,H30_CORE_0600_2200,true
P2_ec43fa06073e0792,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_ec52f9f98680a2e2,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200,true
P2_ecd7af871c8bdfd4,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,447,0,447,0.071018503546,0.13233970123,0.17227470788,0.0,0.0,0.0,0.0,2,7.630671021,15.254386665,2,2,H30_CORE_0600_2200,false
P2_ece3878be9b512c0,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200,true
P2_ecf59955f7375156,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200,true
P2_ed3958cdea7d70cd,hybrid_interlined,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,134,0,134,0.068897859842,0.172124806725,0.259135154709,0.0,0.017816214136,0.115619645938,0.0,0,11.768591233,19.744594804,2,2,H30_CORE_0600_2200,true
P2_ed4260173b675a72,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,490,0,490,0.062577310344,0.12272128952,0.164072284902,0.0,0.0,0.0,0.0,2,7.768331553,15.081780791,2,2,H30_CORE_0600_2200,false
P2_edbb8210cb2000a2,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,447,0,447,0.087274095011,0.190964872808,0.24820817253,0.0,0.0,0.0,0.0,0,8.815083953,15.362468205,2,2,H30_CORE_0600_2200,false
P2_ee40aea38f7545a2,multiple_short_radials,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200,true
P2_ee6a0518fd33ad54,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H30_CORE_0600_2200,true
P2_ee804d5b6162ec0b,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,447,0,447,0.068786297532,0.150218529988,0.197428516783,0.0,0.0,0.0,0.0,1,6.824429979,11.902302545,1,2,H30_CORE_0600_2200,false
P2_ee9edb0ea60173bd,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200,true
P2_eed9c0ec8c871d6f,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,221,0,221,0.064754840651,0.115607327028,0.155000554596,0.0,0.0,0.0,0.0,2,3.127658298,7.45821232,2,2,H30_CORE_0600_2200,true
P2_ef06b97f912d88b7,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.0,1,0,490,0,490,0.089361056662,0.173795378122,0.23534211811,0.0,0.0,0.0,0.198911111812,1,10.097737782,20.99040357,1,2,H30_CORE_0600_2200,false
P2_ef36a09be8026dba,multiple_short_radials,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200,true
P2_efb7898b0d4b89dc,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,422,643,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,0.0,2,6.21477593,10.629073297,1,2,H30_CORE_0600_2200,false
P2_efc741595fd121f7,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,221,422,643,0.063103750318,0.155314470675,0.192912542315,0.0,0.0,0.0,0.0,1,7.75019001,13.368013152,2,2,H30_CORE_0600_2200,false
P2_efefcd2690aa66ab,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,447,0,447,0.086888218542,0.228064681113,0.322751199496,0.0,5.0341214e-05,0.000516053981,0.0,2,13.366958038,26.100214198,1,2,H30_CORE_0600_2200,true
P2_f000285d2b776c30,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H30_CORE_0600_2200,false
P2_f000a6fccf477858,short_turn_overlay,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,248,0,248,0.068511229374,0.169543592717,0.248758063854,0.0,0.0,0.0,0.0,1,7.308414451,13.823132327,2,2,H30_CORE_0600_2200,false
P2_f071b6afb81cf93c,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,221,422,643,0.06526729864,0.128479095518,0.168298036294,0.0,0.0,0.0,0.0,2,6.584275351,12.298208294,2,2,H30_CORE_0600_2200,false
P2_f0a0176cad91088e,blank_slate,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,733,0,733,0.095674794311,0.223651318187,0.314206133096,0.0,5.0341214e-05,5.0341214e-05,0.0,1,13.341750246,24.790377776,1,2,H30_CORE_0600_2200,true
P2_f0e80559d703dbd6,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H30_CORE_0600_2200,true
P2_f0fdebd05ff6a3fe,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200,true
P2_f1459060fdd1d858,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.052187610683,0.144897651906,0.176266524563,0.0,0.0,0.0,0.0,2,4.355707308,10.654414676,1,2,H30_CORE_0600_2200,false
P2_f1554b683fcb4393,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_f157cf80d2141435,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,221,0,221,0.065536731226,0.160637803851,0.219194081859,0.0,0.0,0.0,0.0,1,4.489255737,10.455703255,2,2,H30_CORE_0600_2200,true
P2_f1723088ed6ea37e,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_f19d23b6c70fcc77,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,447,0,447,0.104445155783,0.208861981198,0.255241115532,0.0,0.0,0.0,0.0,0,9.860355991,16.838156333,2,2,H30_CORE_0600_2200,true
P2_f1a29cc488917fa2,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200,true
P2_f1c62743b99e7b34,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,490,0,490,0.074403148538,0.200352479844,0.256438196797,0.0,0.0,0.0,0.0,1,8.341260739,14.652708534,1,2,H30_CORE_0600_2200,false
P2_f20c66c8b709f2c6,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,447,0,447,0.070513180432,0.187864901151,0.222486759608,0.0,0.0,0.0,0.0,1,7.448216778,13.41535455,2,2,H30_CORE_0600_2200,false
P2_f2143ff4248db98f,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.0,1,0,490,0,490,0.060460001139,0.174186053443,0.244271439176,0.0,0.006505370732,0.009189912991,0.0,2,10.773093832,18.307958974,1,2,H30_CORE_0600_2200,true
P2_f21d12a7168e836a,short_turn_overlay,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,248,0,248,0.067235015635,0.154030539167,0.225141830451,0.0,0.0,0.0,0.0,1,6.805590075,11.633099778,2,2,H30_CORE_0600_2200,false
P2_f26a084a234882f4,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,447,0,447,0.06945090849,0.128758471922,0.171153571988,0.0,0.0,0.0,0.0,2,6.365681007,12.271400103,1,2,H30_CORE_0600_2200,false
P2_f2fd76839f2f871d,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H30_CORE_0600_2200,true
P2_f30079877e9e9a1f,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H30_CORE_0600_2200,false
P2_f310802c44431269,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,490,0,490,0.086041434286,0.210009750506,0.252942038261,0.0,0.0,0.0,0.0,0,6.912512264,13.3877557,1,2,H30_CORE_0600_2200,true
P2_f344b298442c4374,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200,true
P2_f3d37fa831bda36c,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,422,643,0.068081706399,0.188631834721,0.232953465913,0.0,0.0,0.0,0.0,3,8.230676366,17.784780959,1,2,H30_CORE_0600_2200,false
P2_f4293c581a461a02,trunk_plus_branches,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,265,0,265,0.065792941786,0.154874093467,0.211922605731,0.0,0.0,0.0,0.0,1,6.343476062,11.406582844,2,2,H30_CORE_0600_2200,false
P2_f4757f71abde0520,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200,true
P2_f4841ce16349d33f,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200,true
P2_f4fbbbf9e5156ce7,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.0,1,0,221,422,643,0.079245926241,0.192457091718,0.243508421399,0.0,0.0,0.0,0.0,2,9.886784158,22.263152914,1,2,H30_CORE_0600_2200,false
P2_f536d420545ee210,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H30_CORE_0600_2200,false
P2_f581bce3dd9f48b5,trunk_plus_branches,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,176,0,176,0.061868905352,0.158026579704,0.247896902884,0.0,5.0341214e-05,5.0341214e-05,0.0,1,5.83203644,11.430609012,2,2,H30_CORE_0600_2200,true
P2_f594882c4db1ac4f,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200,true
P2_f595c72d308060b3,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,490,0,490,0.062577310344,0.12272128952,0.164072284902,0.0,0.0,0.0,0.0,2,7.768331553,15.081780791,2,2,H30_CORE_0600_2200,false
P2_f596f5e60c12ac6b,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,90,0,90,0.105248975141,0.203559637744,0.244629978285,0.0,0.0,0.0,0.0,3,8.300618229,19.10388129,1,2,H30_CORE_0600_2200,true
P2_f597daa2e3228ded,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,490,0,490,0.075463078692,0.201877447827,0.244130144162,0.0,0.0,0.0,0.0,0,10.222442874,17.438215069,2,2,H30_CORE_0600_2200,false
P2_f5d160e9f0b663d6,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,447,0,447,0.106640967936,0.23211259499,0.272651889222,0.0,0.0,0.0,0.0,0,10.572321743,17.906104959,2,2,H30_CORE_0600_2200,true
P2_f5fe8d7ace8203f5,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200,true
P2_f65542f0c8fb0b93,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200,true
P2_f665b3802c7116f5,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.088154698555,0.162482469802,0.189775944913,0.0,0.0,0.0,0.0,1,3.436047682,6.638331111,1,2,H30_CORE_0600_2200,true
P2_f66a295c68936cec,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_f6952d758938a6e7,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,375,0,375,0.088087609797,0.188237609725,0.253172933898,0.0,0.0,0.0,0.0,0,7.940663284,14.158260684,1,2,H30_CORE_0600_2200,true
P2_f6b06f09e0f4239c,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,356,0,356,0.066285845417,0.164744420764,0.230850797551,0.0,0.0,5.0341214e-05,0.0,0,11.716762207,20.4348194,2,2,H30_CORE_0600_2200,false
P2_f6e18c4dbeab2fa4,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.08342236724,0.221667548714,0.272667216154,0.0,0.0,0.0,0.0,2,6.685665048,15.995613521,1,2,H30_CORE_0600_2200,true
P2_f6f962256ce7d46b,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,490,0,490,0.087958267657,0.178740189659,0.209457032877,0.0,0.0,0.0,0.0,1,8.472390669,15.823679141,1,2,H30_CORE_0600_2200,false
P2_f6f9a1dc42c80b7a,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,139,322,461,0.060380442869,0.14802874828,0.224537568977,0.0,0.0,0.0,0.0,1,11.180383898,18.861722843,1,2,H30_CORE_0600_2200,false
P2_f6fefbd7fb74a877,trunk_plus_branches,30,CORE_0600_2200,360,1320,6,True,0.0,2,0,221,0,221,0.086202317325,0.223881557839,0.268097487409,0.0,0.0,0.0,0.0,1,7.329317444,14.444388592,2,2,H30_CORE_0600_2200,true
P2_f70be136ab6ccab8,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200,true
P2_f7498256007e1712,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,134,31,165,0.07734698475,0.160543157709,0.199744511576,0.0,0.0,0.0,0.0,1,9.207983015,16.502223161,1,2,H30_CORE_0600_2200,false
P2_f75123dde2b627f1,trunk_plus_branches,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,265,0,265,0.087958267657,0.178740189659,0.209457032877,0.0,0.0,0.0,0.0,1,5.861636115,10.940808263,2,2,H30_CORE_0600_2200,false
P2_f77c2ba98980326c,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,356,488,844,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,0.0,1,8.217583299,13.280456005,1,2,H30_CORE_0600_2200,false
P2_f78ab074685ab5f4,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_f7b61a3f449438ff,trunk_plus_branches,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,0,217,217,0.064652954609,0.177772338199,0.22131852619,0.0,0.0,0.0,0.0,3,5.148157189,13.46936591,2,2,H30_CORE_0600_2200,false
P2_f7ce6f7accfea382,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H30_CORE_0600_2200,false
P2_f817a787ebe1a58a,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.05516616002,0.149040987172,0.177632027558,0.0,0.0,0.0,0.0,3,6.271604314,15.28715431,1,2,H30_CORE_0600_2200,false
P2_f8257c73adb871f3,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200,true
P2_f863f36eb844806f,short_turn_overlay,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,221,0,221,0.091241644037,0.179494743173,0.214785025471,0.0,0.0,0.0,0.0,2,4.728125892,11.134437156,2,2,H30_CORE_0600_2200,false
P2_f8d4a2ecba1d1748,hybrid_interlined,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,134,304,438,0.064656545152,0.155870538855,0.221856779927,0.0,0.0,0.0,0.0,1,11.252939415,19.21174496,2,2,H30_CORE_0600_2200,false
P2_f8e3bc98dec92278,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,134,304,438,0.075489810662,0.171295846184,0.204454127899,0.0,0.0,0.0,0.0,4,8.743384527,19.877059313,1,2,H30_CORE_0600_2200,false
P2_f90598a41d4d09f8,blank_slate,30,CORE_0600_2200,360,1320,6,True,0.033694851388,1,0,641,0,641,0.069467514842,0.167197901645,0.242930055834,0.033694851388,0.055548320348,0.063137253657,0.0,1,10.991932586,17.85583519,1,2,H30_CORE_0600_2200,true
P2_f93f0d72b6194b21,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.0,1,0,447,0,447,0.110459543908,0.219438244279,0.273210093724,0.0,0.0,0.0,0.0,1,10.69860318,20.091203465,1,2,H30_CORE_0600_2200,false
P2_f95f5281e47d8d10,single_compact_loop,30,CORE_0600_2200,360,1320,3,True,0.0,1,0,310,0,310,0.078807019956,0.192548779611,0.270939809636,0.0,0.017816214136,0.131607387804,0.0,1,12.36465266,21.97918652,1,2,H30_CORE_0600_2200,true
P2_f997f9384e7e5f95,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H30_CORE_0600_2200,false
P2_f9ff3de1d8d4b0be,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H30_CORE_0600_2200,true
P2_fa3fbbe74676bc7a,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_fa603ab2af99a6aa,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,1,5.660087272,13.352350807,1,2,H30_CORE_0600_2200,true
P2_fa6df807392b409e,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.052187610683,0.144897651906,0.176266524563,0.0,0.0,0.0,0.0,2,4.355707308,10.654414676,1,2,H30_CORE_0600_2200,false
P2_faa72fd539dead97,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.0,1,0,447,509,956,0.045114203683,0.128824319301,0.175435846911,0.0,0.0,0.0,0.0,3,11.096084409,25.010318234,1,2,H30_CORE_0600_2200,false
P2_fac86cd4a456066e,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H30_CORE_0600_2200,true
P2_fad9cd5bad0d0242,single_compact_loop,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,356,0,356,0.102632507564,0.198916117088,0.24154273077,0.0,0.0,0.0,0.0,2,9.241612899,19.213409769,1,2,H30_CORE_0600_2200,true
P2_fb208e80508223bd,hybrid_interlined,30,CORE_0600_2200,360,1320,9,True,0.0,2,0,447,0,447,0.067353466825,0.131704773989,0.177124512322,0.0,0.0,0.0,0.0,2,6.321884171,12.395105283,2,2,H30_CORE_0600_2200,false
P2_fb2b2db56069ac43,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H30_CORE_0600_2200,true
P2_fb8195d8a40b182a,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H30_CORE_0600_2200,true
P2_fbd239b194ae5fd4,single_compact_loop,30,CORE_0600_2200,360,1320,6,True,0.0,1,0,447,0,447,0.112585374808,0.204599498213,0.260114519919,0.0,0.0,0.0,0.0,2,10.012988501,17.843017194,1,2,H30_CORE_0600_2200,true
P2_fbf719355e13db91,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H30_CORE_0600_2200,true
P2_fc107f8718e5f2ab,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H30_CORE_0600_2200,true
P2_fc47a3948bf21787,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,90,283,373,0.065249737171,0.154765153625,0.212628304159,0.0,0.0,0.0,0.0,1,12.032030032,20.715413731,2,2,H30_CORE_0600_2200,false
P2_fc87f0b3e7e98f01,short_turn_overlay,30,CORE_0600_2200,360,1320,3,True,0.0,2,0,265,0,265,0.087958267657,0.178740189659,0.209457032877,0.0,0.0,0.0,0.0,1,5.861636115,10.940808263,2,2,H30_CORE_0600_2200,false
P2_fc9c230247f63d79,blank_slate,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,490,0,490,0.05486673341,0.159308278303,0.220980382174,0.0,0.0,0.0,0.0,1,6.761595412,13.388144895,1,2,H30_CORE_0600_2200,false
P2_fcb2f22bba59ba1d,scheduled_extensions,30,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H30_CORE_0600_2200,false
