route_id,runtime_archetype_id,roles,public_runtime_min,cycle_runtime_min,rail_to_bus_passenger_supported,bus_to_rail_passenger_supported,roundtrip_passenger_supported,passenger_support_class,support_evidence_status,passenger_demand_assigned_to_route,passenger_utility_calculated
R2_78a5528a6dff9498d127,RT2_223273b87ebd8eb214bc,PUBLIC,8.812978720,11.320115684,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78a7a45d37de38cb731b,RT2_a4b53bc51952db532ecf,PUBLIC,8.103285927,14.239081520,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78a95d976e3f7647669f,RT2_f11a7de6c20cf95b1741,EXTENSION,40.501631205,40.501631205,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ac44e803ac8a0ae8e1,RT2_e8847a4d5851bf90f210,EXTENSION,25.110983189,25.110983189,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ad81af86cbf28696ef,RT2_16c5054b76e71acff254,PUBLIC,17.838102014,17.838102014,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78b4422b84448f4bd613,RT2_f21ea1459a1e6e5fe469,PUBLIC,11.979403262,17.611481076,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78b444dd9df115a355e9,RT2_db53df8480990fadf26b,PUBLIC,24.782066093,24.782066093,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78b53e06b3fec27f0112,RT2_f6741ff52cf377d1cac2,PUBLIC,35.505828238,35.505828238,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78b83a62187f2acc744e,RT2_40e6c9bbeceaf340b39f,PUBLIC,27.669684619,27.669684619,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78b88852f5fab53b3ebf,RT2_4c6c4a602cb4451d04e3,PUBLIC,29.058919188,29.058919188,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78b9e150e6cf4d237a2e,RT2_27835f36cfd85d0a56a1,PUBLIC,37.840153848,37.840153848,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78b9ffc2615ac8eb558e,RT2_e158360c8f5f876d3a7d,PUBLIC,12.418135882,17.850958926,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78bbe173c2ca1399eb33,RT2_1b5745ae87d665690def,PUBLIC,26.884977070,26.884977070,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78bd09d5fe28a988345c,RT2_70d0d033d88df6c500c5,PUBLIC,18.927287105,24.662395013,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78bedfe3adf29e5eec22,RT2_0077106c5517ad806f81,PUBLIC,53.409110624,53.409110624,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78bf6d215fd40f36d194,RT2_d2d666380bb22e4097b9,PUBLIC,64.542020878,64.542020878,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78c1804ea863f883eb32,RT2_d6a14a0637d89f3307d6,PUBLIC,30.318786859,30.318786859,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78c1ef9ab1b1448cdf77,RT2_fffad9d36fbaf0b530d4,PUBLIC,44.609256011,44.609256011,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78c3fed7e86f8783f729,RT2_27311b4cc07cc3c6e85f,EXTENSION,55.379577000,55.379577000,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78c41dac076184053738,RT2_887ff66dbb4bf47785cc,PUBLIC,42.945080059,42.945080059,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78c4ae7c0b9130b57be0,RT2_b3a08bcceac7d218fd02,PUBLIC,48.088343248,48.088343248,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78c5dacd8cc1b6adde42,RT2_92a34ae3d18d1c5a1ede,EXTENSION,38.692479091,38.692479091,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78c78d0a652bbd6c4f58,RT2_a4c4352ce37cd6288a5c,EXTENSION,36.006484418,36.006484418,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78c8a68537c26ef0c569,RT2_75e3bcd17af51c53ef96,PUBLIC,14.277060576,19.578726420,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78cae51756b347a94399,RT2_e6b5d7fd50c2be21a2d7,EXTENSION,39.197587829,39.197587829,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78cb0b54f3c19d17b90e,RT2_f2c9a432a8402cf37676,PUBLIC,33.525947497,33.525947497,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78cb4646028bacc2da42,RT2_e641d1dd8e2ca39573bb,PUBLIC,23.541344323,23.541344323,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78cdb204c8c3af6923eb,RT2_527fa893355adf6c8e3d,PUBLIC,40.996805369,40.996805369,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78cdf4a7a613cb096e4f,RT2_ea5181d61ab75222a06c,PUBLIC,18.556588967,18.556588967,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78cf2d86077a25f089d1,RT2_66f3f1c4ff26254cadfe,PUBLIC,64.634176472,64.634176472,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78cf84bade3bd7d6d2bc,RT2_864639c7923c4e389e8b,PUBLIC,26.928260651,26.928260651,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d209f1c63e24345770,RT2_9abbfa4dacd4a8c8ed22,PUBLIC,24.510949253,24.510949253,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d2fba3b1dfc392b00e,RT2_3f2971a16894ae666a72,PUBLIC,28.880716395,28.880716395,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d3062b43b4c7205e5f,RT2_0183e02b4463c0afce1e,EXTENSION,14.038273620,14.038273620,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d51461983e95f65d32,RT2_aeefb3c219aed9392014,PUBLIC,47.523945268,47.523945268,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d6410515fb2af3b08e,RT2_bd7ba19f7fab81fd57ea,PUBLIC,13.551356696,20.734025942,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d77241e80480683e23,RT2_2aa62aa85c93c50ec219,PUBLIC,20.124941399,20.124941399,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d796f7f50b86a6af83,RT2_e5332c5dc13bda50129a,EXTENSION,45.078139087,45.078139087,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d891a8c923f6e7aa59,RT2_c714e3b08b8d0ef38e9d,EXTENSION,30.487656197,30.487656197,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78d8b09c6cf8c3ae3644,RT2_7e3bc0b8cb17ea697d8e,PUBLIC,19.297626128,21.319825365,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78dd44ea0298a2736c8f,RT2_c9d50adeca5b21fc4f6e,PUBLIC,21.438452523,25.577796572,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78df00b9819ffc9fb10b,RT2_d338d6d0b0652d905d20,PUBLIC,26.289833768,26.289833768,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e06c24ea66dbe7fa90,RT2_d2c42daf42c422ed7caf,PUBLIC,12.495745623,23.946299367,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e21a6a865914bbd407,RT2_71e0212c79ac332463b9,PUBLIC,18.036103128,18.036103128,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e34742d97c58881b07,RT2_0b8679faed76083f6256,PUBLIC,46.182037840,46.182037840,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e49d977dca7b5d2598,RT2_7d539a4f5aae3051644d,PUBLIC,21.337889316,27.120125370,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e5a12f3ec546e5cf7e,RT2_c0eb2ff450ca8199fbd5,PUBLIC,22.321899290,22.321899290,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e6fc007883c0d84373,RT2_99455e809c0f2ac0892d,EXTENSION,17.792088708,17.792088708,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e773ef9757525d1a5d,RT2_878d355fa116f8b5257a,EXTENSION,30.621946881,30.621946881,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e8e352877bdfeda725,RT2_733438e46ab628efaf0b,EXTENSION,27.843606338,27.843606338,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e8f2864650287e642d,RT2_37bf5e617d652b20ee2e,PUBLIC,30.962135242,30.962135242,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78e9492a09281fd03131,RT2_bb10df6b4fb9f3410599,PUBLIC,22.942303063,22.942303063,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ea547807d622078f54,RT2_dd6973882d4a31e68873,PUBLIC,16.278423306,16.278423306,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78eaca92139e35865454,RT2_72fcc9659eb779b28736,PUBLIC,26.455368825,26.455368825,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78eb8e457712b7ecafae,RT2_1ac27d355bac1b41f7cb,PUBLIC,23.548900960,27.546253233,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ec343203fcdcc0cec9,RT2_766aec0e212d3a251852,EXTENSION,10.134837801,10.134837801,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ed3b4f2ce621678787,RT2_5ee7cf84752c19c84798,PUBLIC,12.832800384,18.192426925,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ef6ea79f21da2aa122,RT2_8a58edfb402048745b27,PUBLIC,29.998770012,33.649373140,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78efa94781b4419b1865,RT2_acaaf7ef50724aaf618f,PUBLIC,13.858435100,13.858435100,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78f28bdf41846d9b99fa,RT2_162398462e835c720ca3,PUBLIC,19.349287324,19.349287324,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78f3d2b66e58d49eca49,RT2_e3a535495112a12182a9,PUBLIC,24.575367432,30.840775183,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78f4528dda4d347f1999,RT2_1e04b4554e9709aaf607,PUBLIC,30.548741111,30.548741111,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78f803b7b39359652ff8,RT2_2c84513f744fc60097a6,PUBLIC,22.139546145,22.139546145,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78f82f79a7ff0fd21c3e,RT2_5a80b746ffa9bc641cc0,PUBLIC,18.500926611,27.197706776,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78f99037601747248be2,RT2_cfc979888def6cf30fa7,PUBLIC,39.393029109,39.393029109,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78f9e7399a655ac3cda0,RT2_04746cd8fad71d8ac448,PUBLIC,17.414344451,24.597013697,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78fa7d2785114c6d8005,RT2_70cf742a6393aa81ebe9,PUBLIC,35.604454601,35.604454601,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78fbc76a8375e01ffa58,RT2_6a7ad530711c65c2350f,PUBLIC,28.112636181,28.112636181,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78fd8a5939a20a38966b,RT2_511f9cea8ae93f1669e8,PUBLIC,30.267837849,30.267837849,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78fe578d380f3c846b77,RT2_a0a1367efc9af87d6977,EXTENSION,40.675181310,40.675181310,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ff162cfeea09d3e50d,RT2_eaf2ae2e2821c9e102e2,PUBLIC,54.750951344,54.750951344,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ff45de4adc903a366c,RT2_56bf3e40201c470ce1ab,PUBLIC,33.228971983,33.228971983,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_78ff89cfa27657f794ae,RT2_b6bd63e4693873e5e953,EXTENSION,26.693645467,26.693645467,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790372679ca0942e1394,RT2_ce51ee25a2bdbbd8265c,EXTENSION,13.848202561,13.848202561,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_79050e0b75ede95005af,RT2_e893a22eefc9e87320d0,PUBLIC,21.454722445,28.250915509,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790cb48e346332b6b7fa,RT2_923a68509b0df584fa07,PUBLIC,20.815845105,28.773589271,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790cbfc1bb47411fb1a4,RT2_cd9010005266fea38e11,PUBLIC,46.320595569,46.320595569,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790d621a89e03f6b5fec,RT2_44f7fc87484ac41681f7,EXTENSION,15.813823519,15.813823519,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790d650f68761a2e7015,RT2_d89512b7c094ea51e361,PUBLIC,28.067670351,36.481162945,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790d750fd95daa0b0041,RT2_7519a78238f8a061c84d,PUBLIC,25.637452723,25.637452723,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790e3cfb04a3b9fd6086,RT2_432003a56577dd9f887b,PUBLIC,9.862055265,12.183965676,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790e7dfaa23a2464e2ba,RT2_ccd721d584c8d4757a22,PUBLIC,34.028314744,34.028314744,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790e979196ef472f0e8d,RT2_42a24c9d3b55fede3ab4,PUBLIC,53.164233941,53.164233941,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790f8f13cef4b9211a8a,RT2_11b958e54463f51f9d8b,EXTENSION,42.417550132,42.417550132,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790fa0ac75fb76489ebb,RT2_226705209715073dc075,EXTENSION,45.518316981,45.518316981,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_790fa28191386ef980c1,RT2_084476f1e88667a79d66,PUBLIC,9.596250158,17.740363703,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_7910437372e273550c39,RT2_7e32d5b7132710e828c5,PUBLIC,38.405570585,38.405570585,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_79111487981c8f811c16,RT2_2981deb29c8c08587c87,PUBLIC,40.867647896,40.867647896,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_791188b9bb06b1ea1ab0,RT2_0b8b070defe22d0590d3,EXTENSION,82.038671689,82.038671689,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_79135c53fefaebb1aec5,RT2_15ea078e72e6edef6361,PUBLIC,25.509962584,35.760166811,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_79158b0a82de98b46e50,RT2_9d93bd4304ec9d3b4603,PUBLIC,27.055158500,36.138323815,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_79158e3076b271c1b357,RT2_a555c7a2a8b102bd92b1,PUBLIC,17.923154263,17.923154263,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
