scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,territorial_other_core_worker_mass_upper_bound,territorial_other_external_worker_mass_upper_bound,territorial_total_worker_mass_upper_bound_reporting_only,public_equal_pattern_set_cycle_distance_km_lower_bound,public_equal_pattern_set_cycle_runtime_min_lower_bound,public_max_single_route_cycle_runtime_min_lower_bound,public_closure_added_route_count,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key,on_reference_budget_multiblock_frontier
P2_6050ed8ef6959d0c,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,490,0,490,9.533359069,18.319867016,18.319867016,0,2,1,0.085037411238,0.216802703611,0.253733653432,0.0,0.0,0.0,0.0,2,9.533359069,18.319867016,1,2,H15_S8_EXTENDED_0530_2400,false
P2_60671898a21aef3a,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.003900991335,0,1,733,0,733,20.532152831,39.476909196,39.476909196,0,3,1,0.109942152942,0.212141015611,0.26580731047,0.003900991335,0.006826499644,0.011905513833,0.0,3,20.532152831,39.476909196,1,2,H15_S8_EXTENDED_0530_2400,false
P2_607fc40e958cb095,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,3.436047682,6.638331111,6.638331111,0,1,1,0.088154698555,0.162482469802,0.189775944913,0.0,0.0,0.0,0.0,1,3.436047682,6.638331111,1,2,H15_S8_EXTENDED_0530_2400,true
P2_6084d48624c20b98,two_independent_loops,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,753,21,774,29.194053589,61.35295532,47.353946993,0,3,3,0.104424017122,0.236663990958,0.281527373067,0.0,0.004163708442,0.013594365541,0.0,3,29.194053589,61.35295532,2,2,H15_S8_EXTENDED_0530_2400,false
P2_608da5dfb6fc2ac6,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.709094245,4.597510344,4.597510344,0,0,1,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_S8_EXTENDED_0530_2400,true
P2_60c179e83321a7a6,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,733,0,733,15.730356645,29.648826875,29.648826875,0,2,2,0.125485536625,0.241143914359,0.289182171881,0.0,0.0,0.0,0.0,2,15.730356645,29.648826875,1,2,H15_S8_EXTENDED_0530_2400,false
P2_60d7a4c03a22cdfd,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.54371971,4.27715696,4.27715696,0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_S8_EXTENDED_0530_2400,true
P2_610c3067b97f5b2c,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,139,322,461,20.451311535,39.861099521,39.861099521,0,3,1,0.06856458929,0.200137576221,0.297926722398,0.0,0.0,0.0,0.0,3,20.451311535,39.861099521,1,2,H15_S8_EXTENDED_0530_2400,false
P2_614e1f7df1721521,two_independent_loops,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,753,0,753,15.096526603,31.606503302,17.607494975,0,1,3,0.103280653505,0.229973120614,0.272192111072,0.0,0.0,0.0,0.0,1,15.096526603,31.606503302,2,2,H15_S8_EXTENDED_0530_2400,false
P2_6164d9d2bece9c8d,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.033694851388,0,1,641,0,641,12.592437462,20.231619459,20.231619459,0,0,3,0.085019675353,0.197602728203,0.251120459784,0.033694851388,0.055548320348,0.063137253657,0.0,0,12.592437462,20.231619459,1,2,H15_S8_EXTENDED_0530_2400,false
P2_61bdd998af264960,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,90,283,373,11.485046864,26.210379468,26.210379468,0,3,1,0.090216150977,0.214893858904,0.267120929516,0.0,0.0,0.0,0.0,3,11.485046864,26.210379468,1,2,H15_S8_EXTENDED_0530_2400,false
P2_61cba0bd6db4e301,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,753,0,753,18.397807254,34.489482811,34.489482811,0,1,3,0.09310000636,0.208126666017,0.282511401311,0.0,0.0,0.007765537274,0.0,1,18.397807254,34.489482811,1,2,H15_S8_EXTENDED_0530_2400,false
P2_61e19f3f939c16a6,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,175,11,186,26.969512714,46.835986038,24.43911769,2,3,0,0.033838364879,0.107138702036,0.160752564806,0.0,0.001787894081,0.001838235294,0.0,3,18.991641172,31.892686152,2,2,H15_S8_EXTENDED_0530_2400,false
P2_62037418af63ce1c,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,134,11,145,17.960840379,39.43316979,39.43316979,0,2,1,0.090279231511,0.186243891469,0.238277691657,0.0,0.0,0.0,0.0,2,17.960840379,39.43316979,1,2,H15_S8_EXTENDED_0530_2400,false
P2_62301db72bc6e899,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,490,0,490,10.773093832,18.307958974,18.307958974,0,2,2,0.060460001139,0.174186053443,0.244271439176,0.0,0.006505370732,0.009189912991,0.0,2,10.773093832,18.307958974,1,2,H15_S8_EXTENDED_0530_2400,false
P2_624e03cedbd6c709,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,75,4,79,21.499868912,41.960590539,22.387525185,2,2,1,0.042364649744,0.126694602096,0.18307065903,0.0,0.006505370732,0.009189912991,0.0,2,12.033542518,23.116296542,2,2,H15_S8_EXTENDED_0530_2400,false
P2_6253aaecb799c78f,interlined_figure8,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,22,755,32.789459366,61.484900856,40.123695401,0,2,4,0.149958118566,0.327764248862,0.417963853839,0.0,0.0,0.0,0.0,2,32.789459366,61.484900856,2,2,H15_S8_EXTENDED_0530_2400,false
P2_62643175d1598cf3,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,447,0,447,9.231793659,15.839852056,15.839852056,0,1,1,0.106018585449,0.188109336177,0.233065568353,0.0,0.0,0.0,0.0,1,9.231793659,15.839852056,1,2,H15_S8_EXTENDED_0530_2400,false
P2_629d5a59c2d6e075,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,265,422,687,15.263302974,31.37525944,17.51682434,2,2,1,0.080210418199,0.186442621751,0.245841846915,0.0,0.0,0.0,0.0,2,9.067767245,18.596309751,2,2,H15_S8_EXTENDED_0530_2400,false
P2_62d3dc4513744f30,two_independent_loops,15,S8_EXTENDED_0530_2400,330,1440,True,0.031914729768,0,2,641,593,1234,23.518953193,46.602710778,32.603702451,0,3,3,0.096134409679,0.209862735651,0.277757428402,0.031914729768,0.060146651461,0.063137253657,0.0,3,23.518953193,46.602710778,2,2,H15_S8_EXTENDED_0530_2400,false
P2_62f1e6dcc4d76c76,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,332,0,332,23.961977845,45.026792326,28.137058571,2,2,1,0.052959054368,0.148990504435,0.242673031234,0.0,0.019833047594,0.093473095134,0.0,2,16.877464917,32.61337866,2,2,H15_S8_EXTENDED_0530_2400,false
P2_630176384d80fc43,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,753,0,753,18.917785893,34.560905428,34.560905428,0,1,3,0.162592736817,0.303194432711,0.373691989625,0.0,0.0,0.0,0.0,1,18.917785893,34.560905428,1,2,H15_S8_EXTENDED_0530_2400,false
P2_63021da0e543c07d,interlined_figure8,15,S8_EXTENDED_0530_2400,330,1440,True,5.0341214e-05,0,2,1055,680,1735,25.802437911,51.28400339,27.184348179,0,4,2,0.0947375224,0.222599749932,0.304776516606,5.0341214e-05,0.001838235294,0.015897834464,0.0,4,25.802437911,51.28400339,2,2,H15_S8_EXTENDED_0530_2400,false
P2_6310564910749fbc,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.031914729768,2,0,123,11,134,32.298369708,64.443603797,45.636493825,2,1,2,0.068138314628,0.15768180149,0.206576856134,0.031914729768,0.060146651461,0.063137253657,0.0,1,18.969654392,37.156153441,2,2,H15_S8_EXTENDED_0530_2400,false
P2_632050b7bd5e61f6,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,733,0,733,17.085579855,34.624661712,34.624661712,0,2,2,0.066200510809,0.169215793168,0.232963925062,0.0,0.000914207632,0.001787894081,0.0,2,17.085579855,34.624661712,1,2,H15_S8_EXTENDED_0530_2400,false
P2_6387924d3c60a8ca,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,2.077214724,3.877409581,3.877409581,0,0,1,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_S8_EXTENDED_0530_2400,true
P2_63962f06e97184b2,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,753,0,753,18.018215119,29.587867223,29.587867223,0,1,2,0.08752032091,0.233373836726,0.303699099745,0.0,0.0,0.0,0.0,1,18.018215119,29.587867223,1,2,H15_S8_EXTENDED_0530_2400,false
P2_63c10901afdf6f6d,two_independent_loops,15,S8_EXTENDED_0530_2400,330,1440,True,0.033700294459,0,2,1055,56,1111,33.433644402,63.540577484,32.093122797,0,2,4,0.098579644751,0.263818041583,0.36259208442,0.033700294459,0.135516149024,0.274051753101,0.0,2,33.433644402,63.540577484,2,2,H15_S8_EXTENDED_0530_2400,false
P2_63d6e4df6a7b6913,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,217,217,7.801732369,13.22521258,13.22521258,0,1,1,0.056388690065,0.143752697762,0.220188487671,0.0,0.0,0.0,0.0,1,7.801732369,13.22521258,1,2,H15_S8_EXTENDED_0530_2400,false
P2_641d4fe299252481,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,447,509,956,14.890847226,32.074173983,32.074173983,0,3,1,0.09100749487,0.209522455427,0.263457146566,0.0,0.0,0.0,0.0,3,14.890847226,32.074173983,1,2,H15_S8_EXTENDED_0530_2400,false
P2_6435c6d7ae441c75,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,232,0,232,21.365436851,35.379073411,18.469416496,2,1,2,0.124982328776,0.240573128142,0.288403989918,0.0,0.0,0.0,0.0,1,18.000837319,29.401328799,2,2,H15_S8_EXTENDED_0530_2400,false
P2_64491c5a2030b4c7,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,139,322,461,15.01840808,26.573074426,26.573074426,0,1,3,0.075522931351,0.19035593833,0.272643308766,0.0,0.0,0.0,0.0,1,15.01840808,26.573074426,1,2,H15_S8_EXTENDED_0530_2400,false
P2_6497e0b4f3a40014,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.0019467878,2,0,376,0,376,21.248459143,40.545472057,20.786560445,2,3,0,0.062476153524,0.161736616965,0.238688772357,0.0019467878,0.002664903301,0.004713466427,0.0,3,12.575379893,23.982132651,2,2,H15_S8_EXTENDED_0530_2400,false
P2_64b049f9a1e56800,interlined_figure8,15,S8_EXTENDED_0530_2400,330,1440,True,0.035148434382,0,2,567,0,567,27.327290447,48.936988053,34.937979726,0,2,4,0.133131774324,0.283324508101,0.36953376702,0.035148434382,0.13167864373,0.1719969483,0.0,2,27.327290447,48.936988053,2,2,H15_S8_EXTENDED_0530_2400,false
P2_64c81a4f67c320c5,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,175,11,186,30.319359342,55.687274533,29.175856952,2,2,1,0.058225815187,0.14533529539,0.190372198724,0.0,0.004163708442,0.013594365541,0.0,2,22.209455248,40.442492825,2,2,H15_S8_EXTENDED_0530_2400,false
P2_6507ac67a0af1db8,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,217,217,4.242536281,10.372939538,10.372939538,0,1,0,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_S8_EXTENDED_0530_2400,true
P2_65170a14c810e1c6,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,116,0,116,18.325478542,34.584943821,18.603872249,2,2,1,0.091040480785,0.233809257969,0.2892829773,0.0,0.00566028293,0.0133129396,0.0,2,10.536648178,20.808704145,2,2,H15_S8_EXTENDED_0530_2400,false
P2_6523c46cb1dc79e1,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.005468937022,0,1,567,475,1042,26.510191203,55.556371492,55.556371492,0,2,2,0.104608891442,0.214683704074,0.266018404278,0.005468937022,0.006973590133,0.00909239741,0.0,2,26.510191203,55.556371492,1,2,H15_S8_EXTENDED_0530_2400,false
P2_65253f7c97ecb7a7,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.020115512433,2,0,234,0,234,25.903858548,45.284991173,30.680811183,2,1,2,0.111174259196,0.243588444047,0.31300946566,0.020115512433,0.034010858222,0.047970822209,0.0,1,18.898651121,31.897569454,2,2,H15_S8_EXTENDED_0530_2400,false
P2_652940a1ceb7cb43,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,356,0,356,9.241612899,19.213409769,19.213409769,0,2,2,0.102632507564,0.198916117088,0.24154273077,0.0,0.0,0.0,0.0,2,9.241612899,19.213409769,1,2,H15_S8_EXTENDED_0530_2400,false
P2_652b4f543f2aa22d,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.001093228592,2,0,281,0,281,28.015731731,53.710284954,28.572997036,2,1,2,0.092874298673,0.201133081908,0.259924878234,0.001093228592,0.004967277065,0.004967277065,0.0,1,20.68325627,41.595175359,2,2,H15_S8_EXTENDED_0530_2400,false
P2_652b7c5d75c47166,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,199,21,220,17.174023688,32.434386139,19.480679918,2,1,2,0.082858674849,0.184830224872,0.24939997628,0.0,0.0,0.0,0.0,1,9.709951502,19.394496709,2,2,H15_S8_EXTENDED_0530_2400,false
P2_652bfca4ab5900ed,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,90,0,90,7.120523993,12.928051746,12.928051746,0,0,2,0.081594960997,0.155032548893,0.192869099511,0.0,0.0,0.0,0.0,0,7.120523993,12.928051746,1,2,H15_S8_EXTENDED_0530_2400,false
P2_654f665f65ff9615,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,101,0,101,5.969772088,14.114045173,7.525737081,2,1,2,0.089316555333,0.179661522443,0.218032740799,0.0,0.0,0.0,0.0,1,4.034812195,10.196174783,2,2,H15_S8_EXTENDED_0530_2400,false
P2_6560a07ee7940940,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.033694851388,0,1,641,593,1234,15.030292923,24.080896213,24.080896213,0,1,3,0.089500296527,0.202591291596,0.257446122229,0.033694851388,0.055548320348,0.063137253657,0.0,1,15.030292923,24.080896213,1,2,H15_S8_EXTENDED_0530_2400,false
P2_6566954cb8c65813,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,2.156645432,5.24249741,5.24249741,0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_S8_EXTENDED_0530_2400,true
P2_656769981ef7fdb1,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,217,217,4.242536281,10.372939538,10.372939538,0,1,0,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_S8_EXTENDED_0530_2400,true
P2_65c6bbdff683460b,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.798824735,4.556729121,4.556729121,0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_S8_EXTENDED_0530_2400,true
P2_65c7a185e95a6d13,hybrid_interlined,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,490,0,490,13.263213916,24.931403101,19.986044894,0,0,2,0.103929192582,0.23164339024,0.275820040358,0.0,0.0,0.0,0.0,0,13.263213916,24.931403101,2,2,H15_S8_EXTENDED_0530_2400,false
P2_65da20e3cce387f2,hybrid_interlined,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,0,217,217,6.058789896,12.003843296,7.726686336,0,2,0,0.066699005475,0.144650650819,0.191681348196,0.0,0.0,0.0,0.0,2,6.058789896,12.003843296,2,2,H15_S8_EXTENDED_0530_2400,false
P2_65e5e7079f4bd40d,two_radial_out_and_back_feeders,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,221,0,221,3.876039459,8.434138702,4.556729121,0,1,1,0.07449182533,0.181798054319,0.21381531406,0.0,0.0,0.0,0.0,1,3.876039459,8.434138702,2,2,H15_S8_EXTENDED_0530_2400,true
P2_660c481629c9f8f5,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_S8_EXTENDED_0530_2400,true
P2_661654da5f884394,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,134,0,134,9.131813685,19.679955595,19.679955595,0,2,1,0.073553829665,0.17792427326,0.237261308075,0.0,0.000465712767,0.013951238382,0.0,2,9.131813685,19.679955595,1,2,H15_S8_EXTENDED_0530_2400,false
P2_661c83bf0fdb6a22,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,162,9,171,31.429891683,52.693530308,28.717912768,2,2,1,0.048928474675,0.142960303725,0.211409771729,0.0,0.004163708442,0.013594365541,0.0,2,22.551394888,37.421959148,2,2,H15_S8_EXTENDED_0530_2400,false
P2_6623e512e35a9b56,interlined_figure8,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,447,509,956,24.383193985,53.131059358,34.689732665,0,5,1,0.089074511706,0.214142295614,0.255854096746,0.0,0.0,0.0,0.0,5,24.383193985,53.131059358,2,2,H15_S8_EXTENDED_0530_2400,false
P2_662b6013ba814a33,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,2.789180476,4.945358207,4.945358207,0,0,1,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_S8_EXTENDED_0530_2400,true
P2_663c29a384509df1,interlined_figure8,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,733,575,1308,33.528214472,66.423561453,40.123695401,0,3,3,0.124201292369,0.261964106063,0.351910156163,0.0,0.0,0.0,0.0,3,33.528214472,66.423561453,2,2,H15_S8_EXTENDED_0530_2400,false
P2_6661f1b5d9d0349f,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.798824735,4.556729121,4.556729121,0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_S8_EXTENDED_0530_2400,true
P2_66ae3cd7c383a2ef,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_S8_EXTENDED_0530_2400,true
P2_66bf7b31026379e8,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,330,0,330,15.170355769,26.660482361,14.167625499,2,0,3,0.103741928642,0.229206836603,0.289139509748,0.0,0.0,0.0,0.0,0,8.498974469,14.911525236,2,2,H15_S8_EXTENDED_0530_2400,false
P2_66e131e6f9a073ec,trunk_plus_branches,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,101,422,523,13.458543637,29.764713082,21.56662239,2,3,0,0.08479687207,0.159043903437,0.20104492046,0.0,0.0,0.0,0.0,3,7.096801749,16.339430339,2,2,H15_S8_EXTENDED_0530_2400,false
P2_66e7915305317c5f,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,753,614,1367,21.374798732,38.024186581,38.024186581,0,4,0,0.049280289478,0.130591822769,0.212033611488,0.0,0.0,0.0,0.0,4,21.374798732,38.024186581,1,2,H15_S8_EXTENDED_0530_2400,false
P2_670e2ccba919b86f,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,0,0,2.156645432,5.24249741,5.24249741,0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_S8_EXTENDED_0530_2400,true
P2_671a2e55e3c1621e,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.0019467878,2,0,175,304,479,31.111619289,59.680644438,30.76256269,2,3,0,0.037676991769,0.118624858639,0.165686491329,0.0019467878,0.002664903301,0.004713466427,0.0,3,23.283131064,43.549716518,2,2,H15_S8_EXTENDED_0530_2400,false
P2_671b98a8f4ab3b17,short_turn_overlay,15,S8_EXTENDED_0530_2400,330,1440,True,0.0019467878,2,0,162,322,484,24.878671073,48.360802897,26.973229748,2,2,1,0.059269806402,0.161876134119,0.225720721615,0.0019467878,0.002664903301,0.004713466427,0.0,2,18.650803436,35.999782097,2,2,H15_S8_EXTENDED_0530_2400,false
P2_675990db06c1f853,hybrid_interlined,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,134,0,134,8.520635878,15.550070574,10.307573164,0,1,1,0.082524360432,0.205809636355,0.261572699002,0.0,0.0,0.0,0.0,1,8.520635878,15.550070574,2,2,H15_S8_EXTENDED_0530_2400,false
P2_675def0e2726595d,interlined_figure8,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,2,753,0,753,21.491713298,43.399586063,29.400577736,0,4,2,0.120089061176,0.231146078023,0.297402069515,0.0,0.0,0.0089553354,0.0,4,21.491713298,43.399586063,2,2,H15_S8_EXTENDED_0530_2400,false
P2_677ce256808172b1,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,221,0,221,2.069205165,4.571521958,4.571521958,0,1,0,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_S8_EXTENDED_0530_2400,true
P2_679657b2713acbd6,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,True,0.0,0,1,0,217,217,4.242536281,10.372939538,10.372939538,0,1,0,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_S8_EXTENDED_0530_2400,true
